time_s,acceleration_ms2
2.2000000000,0.0418888973
2.2200000000,0.1526730619
2.2400000000,-0.1077025155
2.2600000000,-0.3628425463
2.2800000000,-0.5173485626
2.3000000000,-0.5084187041
2.3200000000,-0.1928926535
2.3400000000,0.0688339569
2.3600000000,0.1774603080
2.3800000000,0.2318611447
2.4000000000,0.3058128286
2.4200000000,0.4535308472
2.4400000000,0.5826499078
2.4600000000,0.6590164026
2.4800000000,0.7287338066
2.5000000000,0.8305613136
2.5200000000,0.7902270539
2.5400000000,0.7002232542
2.5600000000,0.7711217325
2.5800000000,0.8111752946
2.6000000000,0.5839693250
2.6200000000,-0.0477544813
2.6400000000,-0.9326547955
2.6600000000,-1.5319727926
2.6800000000,-1.6390325800
2.7000000000,-1.6622088393
2.7200000000,-1.7220043129
2.7400000000,-1.5301504423
2.7600000000,-0.9797012119
2.7800000000,-0.1425738077
2.8000000000,0.6590183038
2.8200000000,1.1077364736
2.8400000000,1.2615663560
2.8600000000,1.1267683306
2.8800000000,0.7350731132
2.9000000000,0.3447387685
2.9200000000,0.2172762676
2.9400000000,0.3784045142
2.9600000000,0.5448982130
2.9800000000,0.4845664280
3.0000000000,0.3457482481
3.0200000000,0.3569332147
3.0400000000,0.2869485118
3.0600000000,0.1264785566
3.0800000000,0.0882590421
3.1000000000,-0.0009575440
3.1200000000,-0.2856826199
3.1400000000,-0.5780130532
3.1600000000,-0.5603491443
3.1800000000,-0.3082680363
3.2000000000,-0.2461715657
3.2200000000,-0.6477465630
3.2400000000,-1.2416721471
3.2600000000,-1.6181406984
3.2800000000,-1.7280901291
3.3000000000,-1.6291728859
3.3200000000,-1.0863922533
3.3400000000,0.1180946971
3.3600000000,1.2530260782
3.3800000000,1.7707018550
3.4000000000,1.9634886601
3.4200000000,2.0911217003
3.4400000000,2.0804666717
3.4600000000,1.6314129581
3.4800000000,0.8584904305
3.5000000000,0.1092430542
3.5200000000,-0.2974385465
3.5400000000,-0.2918886529
3.5600000000,-0.2287029449
3.5800000000,-0.1805477757
3.6000000000,-0.1625466455
3.6200000000,-0.3746685967
3.6400000000,-0.6145018238
3.6600000000,-0.6962799676
3.6800000000,-0.6134301320
3.7000000000,-0.4310189135
3.7200000000,-0.4695248085
3.7400000000,-0.6858988686
3.7600000000,-0.5488224713
3.7800000000,-0.1308418363
3.8000000000,0.0432817613
3.8200000000,0.0119084119
3.8400000000,0.0168771428
3.8600000000,-0.0350691831
3.8800000000,-0.2105119025
3.9000000000,-0.2978157614
3.9200000000,0.0901286864
3.9400000000,1.0264376698
3.9600000000,1.9964933302
3.9800000000,2.4525000000
4.0000000000,2.1759692998
4.0200000000,1.6191957029
4.0400000000,1.0507938945
4.0600000000,0.2069913291
4.0800000000,-0.7494515915
4.1000000000,-1.3988869949
4.1200000000,-1.6718839661
4.1400000000,-1.7987016489
4.1600000000,-1.4729780623
4.1800000000,-0.7061824262
4.2000000000,-0.2119325658
4.2200000000,-0.0201698814
4.2400000000,-0.0517681033
4.2600000000,-0.2636481128
4.2800000000,-0.3408425093
4.3000000000,-0.2397470159
4.3200000000,0.0393851381
4.3400000000,0.3881788729
4.3600000000,0.5253063891
4.3800000000,0.4624862518
4.4000000000,0.4796804700
4.4200000000,0.5284550538
4.4400000000,0.5493551676
4.4600000000,0.7035022600
4.4800000000,0.8169137547
4.5000000000,0.7076728552
4.5200000000,0.6359139683
4.5400000000,0.8103148182
4.5600000000,0.9428466287
4.5800000000,0.9963082167
4.6000000000,0.9214741124
4.6200000000,0.2496371332
4.6400000000,-0.8071383468
4.6600000000,-1.6055189514
4.6800000000,-1.9223724607
4.7000000000,-1.9163382275
4.7200000000,-1.8700463737
4.7400000000,-1.8645330601
4.7600000000,-1.4351785504
4.7800000000,-0.3070673617
4.8000000000,0.6755055965
4.8200000000,0.9555511748
4.8400000000,1.0645351129
4.8600000000,1.2940897103
4.8800000000,1.0679139855
4.9000000000,0.4499836095
4.9200000000,0.3630893325
4.9400000000,0.6398672129
4.9600000000,0.6516074155
4.9800000000,0.5250793681
5.0000000000,0.5163803712
5.0200000000,0.5303550549
5.0400000000,0.3869486006
5.0600000000,0.1997141542
5.0800000000,0.0580627292
5.1000000000,-0.1340483019
5.1200000000,-0.3594832736
5.1400000000,-0.5826855226
5.1600000000,-0.6589340245
5.1800000000,-0.5260548272
5.2000000000,-0.4039772455
5.2200000000,-0.5031947779
5.2400000000,-0.7411363441
5.2600000000,-1.0702144482
5.2800000000,-1.5055927890
5.3000000000,-1.4913693873
5.3200000000,-0.8566517859
5.3400000000,-0.0396963196
5.3600000000,0.7671629588
5.3800000000,1.4048700109
5.4000000000,1.7898629314
5.4200000000,2.0223259380
5.4400000000,2.0279483022
5.4600000000,1.6210351141
5.4800000000,0.9291284509
5.5000000000,0.2146077701
5.5200000000,-0.2877283912
5.5400000000,-0.3935850597
5.5600000000,-0.2433875185
5.5800000000,-0.1749678466
5.6000000000,-0.2699135237
5.6200000000,-0.4954189581
5.6400000000,-0.8241093378
5.6600000000,-0.9725702229
5.6800000000,-0.8243345100
5.7000000000,-0.6169444746
5.7200000000,-0.6415010925
5.7400000000,-0.8087038412
5.7600000000,-0.7713655997
5.7800000000,-0.4636645866
5.8000000000,-0.1804639295
5.8200000000,-0.1251759601
5.8400000000,-0.1309120967
5.8600000000,-0.1046170703
5.8800000000,-0.1668955711
5.9000000000,-0.1436780820
5.9200000000,0.3660954605
5.9400000000,1.3178979613
5.9600000000,2.2066068494
5.9800000000,2.3743614750
6.0000000000,1.8595372998
6.0200000000,1.3746092078
6.0400000000,0.9351096885
6.0600000000,0.1159503090
6.0800000000,-0.8130638606
6.1000000000,-1.4443894199
6.1200000000,-1.8334750156
6.1400000000,-1.9918783723
6.1600000000,-1.7231736851
6.1800000000,-0.9238239598
6.2000000000,-0.0583289102
6.2200000000,0.2581105738
6.2400000000,0.0066450753
6.2600000000,-0.3718195252
6.2800000000,-0.3940605993
6.3000000000,-0.2063657209
6.3200000000,-0.1647769386
6.3400000000,-0.2063634920
6.3600000000,-0.0533066522
6.3800000000,0.1769527028
6.4000000000,0.3042192598
6.4200000000,0.5676859453
6.4400000000,0.6616320394
6.4600000000,0.4564197777
6.4800000000,0.2993662680
6.5000000000,0.4173945691
6.5200000000,0.7672558042
6.5400000000,0.9374740087
6.5600000000,1.0173202212
6.5800000000,1.1708008175
6.6000000000,0.9626721887
6.6200000000,0.3288168709
6.6400000000,-0.5914380608
6.6600000000,-1.6920336165
6.6800000000,-2.2482152730
6.7000000000,-2.0799299083
6.7200000000,-1.7983205648
6.7400000000,-1.6827780620
6.7600000000,-1.3927589890
6.7800000000,-0.8657191821
6.8000000000,-0.2166303370
6.8200000000,0.6929276556
6.8400000000,1.2832828910
6.8600000000,1.1348054631
6.8800000000,0.7562645917
6.9000000000,0.5113708507
6.9200000000,0.2883410129
6.9400000000,0.2719937049
6.9600000000,0.4795217312
6.9800000000,0.5722154837
7.0000000000,0.5218972961
7.0200000000,0.3894205703
7.0400000000,0.2675817870
7.0600000000,0.2352166405
7.0800000000,0.1020611577
7.1000000000,-0.1721087793
7.1200000000,-0.3752654346
7.1400000000,-0.5024646767
7.1600000000,-0.5403137721
7.1800000000,-0.4519644712
7.2000000000,-0.2929961655
7.2200000000,-0.5787855455
7.2400000000,-1.3244951562
7.2600000000,-1.7537695476
7.2800000000,-1.7663435392
7.3000000000,-1.6000646789
7.3200000000,-1.1959917475
7.3400000000,-0.2718874653
7.3600000000,0.7923497587
7.3800000000,1.3508395404
7.4000000000,1.6634120738
7.4200000000,1.8968130856
7.4400000000,1.9139555031
7.4600000000,1.6206937857
7.4800000000,1.0729238982
7.5000000000,0.4583836725
7.5200000000,-0.1906612683
7.5400000000,-0.4911739268
7.5600000000,-0.3888661099
7.5800000000,-0.2585481636
7.6000000000,-0.2090154155
7.6200000000,-0.2090454362
7.6400000000,-0.4391013769
7.6600000000,-0.7847273869
7.6800000000,-0.8231495537
7.7000000000,-0.5792134034
7.7200000000,-0.4619033513
7.7400000000,-0.6922247363
7.7600000000,-0.5468662933
7.7800000000,-0.1419539190
7.8000000000,-0.2460100445
7.8200000000,-0.4358977095
7.8400000000,-0.3551239206
7.8600000000,-0.2281027862
7.8800000000,-0.1775967926
7.9000000000,0.0810906267
7.9200000000,0.7047576403
7.9400000000,1.2169161440
7.9600000000,1.3556970090
7.9800000000,1.4593322605
8.0000000000,1.5254013973
8.0200000000,1.3469031039
8.0400000000,0.9961652793
8.0600000000,0.3294365851
8.0800000000,-0.5795146637
8.1000000000,-1.2361845940
8.1200000000,-1.6856704991
8.1400000000,-2.1064464404
8.1600000000,-1.9945346003
8.1800000000,-1.1975120031
8.2000000000,-0.3419264403
8.2200000000,0.0375228891
8.2400000000,-0.0852532821
8.2600000000,-0.3157217286
8.2800000000,-0.3610215368
8.3000000000,-0.2923834638
8.3200000000,-0.1245019491
8.3400000000,0.1598730370
8.3600000000,0.3647631112
8.3800000000,0.4019633073
8.4000000000,0.4409853434
8.4200000000,0.7050743469
8.4400000000,0.9190609418
8.4600000000,0.6972678504
8.4800000000,0.4875293859
8.5000000000,0.5358809935
8.5200000000,0.6479583769
8.5400000000,0.9548223540
8.5600000000,1.3328335140
8.5800000000,1.2272195327
8.6000000000,0.6585699268
8.6200000000,-0.1115821744
8.6400000000,-0.9596768886
8.6600000000,-1.6082051506
8.6800000000,-2.0567458473
8.7000000000,-2.1966049344
8.7200000000,-2.0483986577
8.7400000000,-1.6690252670
8.7600000000,-0.9760660891
8.7800000000,-0.2254362788
8.8000000000,0.3935798881
8.8200000000,0.9192915983
8.8400000000,1.2491773367
8.8600000000,1.3250653770
8.8800000000,1.0967755531
8.9000000000,0.5496576808
8.9200000000,0.2808949121
8.9400000000,0.5213176599
8.9600000000,0.6836012605
8.9800000000,0.5923537973
9.0000000000,0.5452815034
9.0200000000,0.6040688380
9.0400000000,0.6417478694
9.0600000000,0.6420434700
9.0800000000,0.5078326568
9.1000000000,0.1935995237
9.1200000000,-0.0962268860
9.1400000000,-0.2944276409
9.1600000000,-0.3583707375
9.1800000000,-0.1877663500
9.2000000000,0.0568663367
9.2200000000,-0.2768694408
9.2400000000,-1.2518432777
9.2600000000,-1.9601850914
9.2800000000,-2.0343971940
9.3000000000,-1.6894463849
9.3200000000,-1.0587150857
9.3400000000,-0.4124458979
9.3600000000,0.2219213172
9.3800000000,1.1374306549
9.4000000000,1.9637923022
9.4200000000,2.2131633616
9.4400000000,2.0910140629
9.4600000000,1.7618320038
9.4800000000,1.1064085435
9.5000000000,0.1999730847
9.5200000000,-0.4285904663
9.5400000000,-0.4865824261
9.5600000000,-0.3887928024
9.5800000000,-0.2807100454
9.6000000000,-0.2723431072
9.6200000000,-0.4488530813
9.6400000000,-0.5851857968
9.6600000000,-0.5726539940
9.6800000000,-0.5024165148
9.7000000000,-0.6185717244
9.7200000000,-0.8050006544
9.7400000000,-0.9271175804
9.7600000000,-0.8527432919
9.7800000000,-0.5250421907
9.8000000000,-0.2349548297
9.8200000000,-0.0830221487
9.8400000000,-0.0354646901
9.8600000000,-0.1484139968
9.8800000000,-0.2988444444
9.9000000000,-0.2037584939
9.9200000000,0.3358783722
9.9400000000,1.2402257474
9.9600000000,1.8547677994
9.9800000000,2.0175643450
10.0000000000,1.9835145288
10.0200000000,1.5247678125
10.0400000000,0.7933760255
10.0600000000,0.0409367159
10.0800000000,-0.6688808463
10.1000000000,-1.0721235348
10.1200000000,-1.3670688341
10.1400000000,-1.6513839891
10.1600000000,-1.5017025562
10.1800000000,-0.9456973622
10.2000000000,-0.3596246204
10.2200000000,-0.1324784383
10.2400000000,-0.2170849822
10.2600000000,-0.3724983220
10.2800000000,-0.5475050870
10.3000000000,-0.4438681046
10.3200000000,-0.1456641309
10.3400000000,0.1160977200
10.3600000000,0.4306254269
10.3800000000,0.6037475591
10.4000000000,0.4912946816
10.4200000000,0.3640251754
10.4400000000,0.5310666126
10.4600000000,0.7057227641
10.4800000000,0.6696147140
10.5000000000,0.7414978684
10.5200000000,0.7760845424
10.5400000000,0.7356729440
10.5600000000,0.8891159419
10.5800000000,1.0842562551
10.6000000000,0.8732402062
10.6200000000,0.0699526798
10.6400000000,-0.9533361237
10.6600000000,-1.7703169410
10.6800000000,-2.0283653493
10.7000000000,-1.9185001291
10.7200000000,-1.9044386701
10.7400000000,-1.6725915024
10.7600000000,-0.9620541700
10.7800000000,-0.1772897531
10.8000000000,0.4820272167
10.8200000000,0.8324635234
10.8400000000,0.8773587773
10.8600000000,0.9069563454
10.8800000000,0.9379699126
10.9000000000,0.7480045408
10.9200000000,0.4442225499
10.9400000000,0.5444388718
10.9600000000,0.6509222286
10.9800000000,0.4597519723
11.0000000000,0.3593314646
11.0200000000,0.3847421628
11.0400000000,0.4669104544
11.0600000000,0.4734838277
11.0800000000,0.2251152270
11.1000000000,0.1216177587
11.1200000000,0.2621060560
11.1400000000,0.0268369110
11.1600000000,-0.3442152400
11.1800000000,-0.3225887782
11.2000000000,-0.2754498550
11.2200000000,-0.5255177567
11.2400000000,-0.7078631481
11.2600000000,-0.8337461471
11.2800000000,-1.1500528476
11.3000000000,-1.0913952251
11.3200000000,-0.3899638922
11.3400000000,0.2014584022
11.3600000000,0.6019889541
11.3800000000,1.1351500381
11.4000000000,1.4959542163
11.4200000000,1.5598709181
11.4400000000,1.4708937739
11.4600000000,1.2689731493
11.4800000000,0.7659707397
11.5000000000,0.2357324695
11.5200000000,-0.0311865563
11.5400000000,-0.2739245969
11.5600000000,-0.3488969949
11.5800000000,-0.1473924650
11.6000000000,0.0239566924
11.6200000000,0.0462813628
11.6400000000,-0.0811871883
11.6600000000,-0.3085485296
11.6800000000,-0.3463071280
11.7000000000,-0.2718453956
11.7200000000,-0.4019481989
11.7400000000,-0.5295679343
11.7600000000,-0.5247463375
11.7800000000,-0.4716769824
11.8000000000,-0.3381759509
11.8200000000,-0.1901121027
11.8400000000,-0.1371475658
11.8600000000,-0.1803299931
11.8800000000,-0.2136697491
11.9000000000,-0.2089287404
11.9200000000,0.0728136271
11.9400000000,0.7035505403
11.9600000000,1.2749919367
11.9800000000,1.5668596561
12.0000000000,1.4573164935
12.0200000000,1.0850337068
12.0400000000,0.7243168058
12.0600000000,0.1243702814
12.0800000000,-0.5532844127
12.1000000000,-0.8883305925
12.1200000000,-1.0707821001
12.1400000000,-1.1022681825
12.1600000000,-0.8695951064
12.1800000000,-0.5774423197
12.2000000000,-0.2749039239
12.2200000000,0.0564749225
12.2400000000,0.1215403542
12.2600000000,0.0185936660
12.2800000000,0.0327234302
12.3000000000,-0.0591689789
12.3200000000,-0.1276596091
12.3400000000,0.1315879146
12.3600000000,0.3315058637
12.3800000000,0.2616936355
12.4000000000,0.2217216644
12.4200000000,0.3090211025
12.4400000000,0.4152963158
12.4600000000,0.4020470520
12.4800000000,0.1938301348
12.5000000000,0.0150975348
12.5200000000,0.2319105952
12.5400000000,0.5534955371
12.5600000000,0.6922031440
12.5800000000,0.7514038879
12.6000000000,0.5379101418
12.6200000000,-0.0222006279
12.6400000000,-0.6435168154
12.6600000000,-1.0181339728
12.6800000000,-1.1612231169
12.7000000000,-1.1997720426
12.7200000000,-1.1448154804
12.7400000000,-0.8480241536
12.7600000000,-0.3864570660
12.7800000000,-0.0668920883
12.8000000000,0.2616273947
12.8200000000,0.6307225816
12.8400000000,0.7876888388
12.8600000000,0.7036216001
12.8800000000,0.5699393465
12.9000000000,0.5305135804
12.9200000000,0.4547732393
12.9400000000,0.3340277566
12.9600000000,0.1877631123
12.9800000000,0.0884775895
13.0000000000,0.1423770169
13.0200000000,0.0928708376
13.0400000000,0.0144721609
13.0600000000,-0.0222219773
13.0800000000,-0.1616243844
13.1000000000,-0.2156915439
13.1200000000,-0.2055716560
13.1400000000,-0.2883493180
13.1600000000,-0.3984764111
13.1800000000,-0.3323621692
13.2000000000,-0.1605632904
13.2200000000,-0.1109891346
13.2400000000,-0.2894482510
13.2600000000,-0.7058531000
13.2800000000,-1.0497625325
13.3000000000,-1.0258683051
13.3200000000,-0.7930277271
13.3400000000,-0.3248882162
13.3600000000,0.3566334149
13.3800000000,0.6677159020
13.4000000000,0.7759173939
13.4200000000,1.0320626850
13.4400000000,1.0893429355
13.4600000000,0.8590667191
13.4800000000,0.5280073347
13.5000000000,0.1519912983
13.5200000000,-0.2078547432
13.5400000000,-0.3732920641
13.5600000000,-0.2002888498
13.5800000000,0.0825056982
13.6000000000,0.0816023289
13.6200000000,-0.1011405693
13.6400000000,-0.2555863392
13.6600000000,-0.3534678708
13.6800000000,-0.3247538048
13.7000000000,-0.2313989416
13.7200000000,-0.2113120258
13.7400000000,-0.2737960156
13.7600000000,-0.2877647008
13.7800000000,-0.1465373686
13.8000000000,-0.0173213848
13.8200000000,-0.2016456474
13.8400000000,-0.3857233331
13.8600000000,-0.2633314545
13.8800000000,-0.2488377703
13.9000000000,-0.3558836838
13.9200000000,-0.1317127893
13.9400000000,0.2711301501
13.9600000000,0.4645747208
13.9800000000,0.6358607772
14.0000000000,0.8284487524
14.0200000000,0.6703447382
14.0400000000,0.2416900310
14.0600000000,-0.0570790781
14.0800000000,-0.2188934186
14.1000000000,-0.4398994787
14.1200000000,-0.7030407556
14.1400000000,-0.9037879541
14.1600000000,-0.9282718401
14.1800000000,-0.4971226566
14.2000000000,0.0019515176
14.2200000000,-0.0251443696
14.2400000000,-0.1286263613
14.2600000000,-0.0601536100
14.2800000000,-0.0208790923
14.3000000000,0.0454717267
14.3200000000,0.0984460433
14.3400000000,0.0640634005
14.3600000000,0.0860312889
14.3800000000,0.2008551308
14.4000000000,0.2206395235
14.4200000000,0.1179669280
14.4400000000,0.1928468806
14.4600000000,0.3162003708
14.4800000000,0.1163493955
14.5000000000,-0.0439515053
14.5200000000,-0.0286318811
14.5400000000,0.1321520515
14.5600000000,0.4010140491
14.5800000000,0.4498979898
14.6000000000,0.3772637286
14.6200000000,0.0776599162
14.6400000000,-0.5604902929
14.6600000000,-1.0217519492
14.6800000000,-1.1491717411
14.7000000000,-1.1238455078
14.7200000000,-0.9423002613
14.7400000000,-0.7641626534
14.7600000000,-0.5936183663
14.7800000000,-0.2552391512
14.8000000000,0.0850903440
14.8200000000,0.3840462137
14.8400000000,0.5766347320
14.8600000000,0.3985640545
14.8800000000,0.1694975094
14.9000000000,0.1181184627
14.9200000000,0.1015571475
14.9400000000,0.1010238053
14.9600000000,0.0489503018
14.9800000000,0.0936096012
15.0000000000,0.2784132244
15.0200000000,0.4004445628
15.0400000000,0.3678148405
15.0600000000,0.3184277314
15.0800000000,0.3452273117
15.1000000000,0.2759103645
15.1200000000,0.2084043382
15.1400000000,0.0163891653
15.1600000000,-0.1867434973
15.1800000000,-0.0668683249
15.2000000000,-0.1512708442
15.2200000000,-0.4309713155
15.2400000000,-0.6526346036
15.2600000000,-0.8186743600
15.2800000000,-0.7309546603
15.3000000000,-0.5778680519
15.3200000000,-0.3749996900
15.3400000000,0.0196532423
15.3600000000,0.3275658033
15.3800000000,0.3998970776
15.4000000000,0.4508150444
15.4200000000,0.6021995532
15.4400000000,0.7035688691
15.4600000000,0.5139748332
15.4800000000,0.1529881361
15.5000000000,-0.0620459527
15.5200000000,-0.1824396256
15.5400000000,-0.2905035103
15.5600000000,-0.1634321859
15.5800000000,0.1240084435
15.6000000000,0.1682511663
15.6200000000,-0.0454933607
15.6400000000,-0.1787909958
15.6600000000,-0.1798251005
15.6800000000,-0.2266459439
15.7000000000,-0.2353534808
15.7200000000,-0.1192336507
15.7400000000,-0.1659787941
15.7600000000,-0.4273845691
15.7800000000,-0.4961921240
15.8000000000,-0.3006627663
15.8200000000,-0.0905499875
15.8400000000,-0.0260300577
15.8600000000,-0.1044229647
15.8800000000,-0.1723326228
15.9000000000,-0.1457728315
15.9200000000,0.1184196672
15.9400000000,0.5063446794
15.9600000000,0.6161218832
15.9800000000,0.6040083469
16.0000000000,0.5675578954
16.0200000000,0.3997656263
16.0400000000,0.2482421140
16.0600000000,0.1091768798
16.0800000000,-0.0471487028
16.1000000000,-0.2331722936
16.1200000000,-0.4461333477
16.1400000000,-0.6190628727
16.1600000000,-0.6081543121
16.1800000000,-0.3315074679
16.2000000000,-0.0687831600
16.2200000000,-0.0638911543
16.2400000000,-0.0611444888
16.2600000000,0.1003170887
16.2800000000,0.1223060956
16.3000000000,-0.0203775107
16.3200000000,-0.0663754336
16.3400000000,-0.0475986697
16.3600000000,0.0168409316
16.3800000000,0.1459124768
16.4000000000,0.1820095181
16.4200000000,0.0801874847
16.4400000000,0.0670478889
16.4600000000,0.1655431509
16.4800000000,0.1272050818
16.5000000000,0.0252458893
16.5200000000,-0.0094319614
16.5400000000,0.1386874179
16.5600000000,0.3670073780
16.5800000000,0.4165682775
16.6000000000,0.1949811969
16.6200000000,-0.2097655559
16.6400000000,-0.4251226705
16.6600000000,-0.4265284770
16.6800000000,-0.4248335811
16.7000000000,-0.4345452018
16.7200000000,-0.4263216167
16.7400000000,-0.3245781183
16.7600000000,-0.0919104155
16.7800000000,0.2067577113
16.8000000000,0.3588223840
16.8200000000,0.4054128346
16.8400000000,0.4872580506
16.8600000000,0.3637902642
16.8800000000,0.1399283254
16.9000000000,-0.0047222566
16.9200000000,-0.0123316990
16.9400000000,0.1871558802
16.9600000000,0.2114394610
16.9800000000,0.0441933861
17.0000000000,0.0233443337
17.0200000000,0.1280330047
17.0400000000,0.2038158994
17.0600000000,0.2229408086
17.0800000000,0.2984970193
17.1000000000,0.3236084490
17.1200000000,0.1131130108
17.1400000000,-0.0943230432
17.1600000000,-0.0220862374
17.1800000000,0.1612589464
17.2000000000,0.2593177627
17.2200000000,0.1489508658
17.2400000000,-0.1392050792
17.2600000000,-0.2775577041
17.2800000000,-0.1624494214
17.3000000000,0.0046986200
17.3200000000,-0.0077897977
17.3400000000,0.0213872497
17.3600000000,0.2482087577
17.3800000000,0.2911910932
17.4000000000,0.1882175189
17.4200000000,0.4130882505
17.4400000000,0.6229026386
17.4600000000,0.4735751311
17.4800000000,0.3868689760
17.5000000000,0.2176769794
17.5200000000,-0.0940130361
17.5400000000,-0.1968331069
17.5600000000,-0.1777596647
17.5800000000,-0.1636772872
17.6000000000,-0.1277919368
17.6200000000,-0.0986578081
17.6400000000,-0.1683188788
17.6600000000,-0.3188448890
17.6800000000,-0.3741440130
17.7000000000,-0.2440346692
17.7200000000,-0.1010837504
17.7400000000,-0.0553691235
17.7600000000,-0.0721461706
17.7800000000,-0.2010360889
17.8000000000,-0.2340760121
17.8200000000,-0.0927398617
17.8400000000,0.0490536055
17.8600000000,0.1266969934
17.8800000000,0.0646907027
17.9000000000,0.0850747622
17.9200000000,0.1922386016
17.9400000000,0.1243717530
17.9600000000,0.0407506981
17.9800000000,0.1048353502
18.0000000000,0.2564886170
18.0200000000,0.3366196993
18.0400000000,0.2182909459
18.0600000000,0.0493594188
18.0800000000,-0.0358326684
18.1000000000,-0.1706677099
18.1200000000,-0.2893254175
18.1400000000,-0.2380467842
18.1600000000,-0.0960346050
18.1800000000,0.0355236700
18.2000000000,0.0906249671
18.2200000000,-0.0602894956
18.2400000000,-0.1912493565
18.2600000000,-0.0453839603
18.2800000000,0.1142498681
18.3000000000,0.1629137088
18.3200000000,0.1160453994
18.3400000000,0.0940590139
18.3600000000,0.1139455278
18.3800000000,-0.0071377660
18.4000000000,-0.0601302773
18.4200000000,0.1267664376
18.4400000000,0.1785321196
18.4600000000,0.0570430510
18.4800000000,0.0998831515
18.5000000000,0.1590868281
18.5200000000,0.0551251111
18.5400000000,-0.0419943451
18.5600000000,-0.0594422325
18.5800000000,0.0068039653
18.6000000000,0.1187842809
18.6200000000,0.0827902790
18.6400000000,-0.0088799996
18.6600000000,-0.1010077906
18.6800000000,-0.2019678311
18.7000000000,-0.1750470744
18.7200000000,-0.1745330235
18.7400000000,-0.1874808985
18.7600000000,-0.1305145229
18.7800000000,-0.0744972852
18.8000000000,0.0088018460
18.8200000000,0.0404012039
18.8400000000,0.0404005554
18.8600000000,0.0814796768
18.8800000000,0.1027320537
18.9000000000,0.0822528858
18.9200000000,0.0334799043
18.9400000000,-0.0126677212
18.9600000000,-0.0268669917
18.9800000000,0.0080677537
19.0000000000,0.0334536879
19.0200000000,0.0229130974
19.0400000000,0.0470518035
19.0600000000,0.0625152706
19.0800000000,0.0485396467
19.1000000000,0.0467043263
19.1200000000,0.0272162999
19.1400000000,-0.0112226530
19.1600000000,-0.0330943040
19.1800000000,-0.0328883642
19.2000000000,-0.0276268774
19.2200000000,-0.0207282335
19.2400000000,-0.0181438044
