time_s,acceleration_ms2
6.0200000000,-3.0425849998
6.0400000000,-2.5256992815
6.0600000000,-1.8008290512
6.0800000000,-1.1008573627
6.1000000000,-0.6543338165
6.1200000000,-0.3703687836
6.1400000000,0.0464165618
6.1600000000,0.5823076336
6.1800000000,1.2103355443
6.2000000000,1.9367333082
6.2200000000,2.4859290009
6.2400000000,2.8502993220
6.2600000000,3.2254432881
6.2800000000,3.3729890045
6.3000000000,3.1917228610
6.3200000000,2.7960842038
6.3400000000,2.1518746752
6.3600000000,1.2725480256
6.3800000000,0.2899660755
6.4000000000,-0.5440044194
6.4200000000,-0.9508787951
6.4400000000,-0.7692802180
6.4600000000,-0.0584763975
6.4800000000,0.6740514694
6.5000000000,1.3220166588
6.5200000000,2.1173376365
6.5400000000,2.5472061307
6.5600000000,2.5324960334
6.5800000000,2.5329706892
6.6000000000,2.6694926914
6.6200000000,2.8813127778
6.6400000000,2.9696993776
6.6600000000,2.7299187601
6.6800000000,2.0787525465
6.7000000000,1.0955917042
6.7200000000,-0.0386910264
6.7400000000,-1.1491574599
6.7600000000,-1.9281018217
6.7800000000,-2.5596462601
6.8000000000,-3.4440505484
6.8200000000,-4.0914206968
6.8400000000,-4.1947302817
6.8600000000,-3.9262815245
6.8800000000,-3.3906713497
6.9000000000,-2.8403984069
6.9200000000,-2.5698210424
6.9400000000,-2.7502862698
6.9600000000,-3.1233291978
6.9800000000,-3.5794231971
7.0000000000,-4.1219659000
7.0200000000,-4.1294396923
7.0400000000,-3.4249873593
7.0600000000,-2.4399391002
7.0800000000,-1.4902827849
7.1000000000,-0.7760151089
7.1200000000,-0.2827350613
7.1400000000,0.1711312108
7.1600000000,0.7847326274
7.1800000000,1.3709756889
7.2000000000,2.0882275094
7.2200000000,3.2528262388
7.2400000000,4.0875016201
7.2600000000,4.3387073992
7.2800000000,4.4440740399
7.3000000000,4.4059847600
7.3200000000,4.0012398387
7.3400000000,3.0074036884
7.3600000000,1.7006805078
7.3800000000,0.6917946052
7.4000000000,-0.1167046856
7.4200000000,-0.9642672982
7.4400000000,-1.0268527673
7.4600000000,-0.0800063369
7.4800000000,0.8948892608
7.5000000000,1.7554648017
7.5200000000,2.8099382690
7.5400000000,3.3782143749
7.5600000000,3.3559541398
7.5800000000,3.3537515752
7.6000000000,3.5316585071
7.6200000000,3.8089879788
7.6400000000,3.9228648503
7.6600000000,3.6032249463
7.6800000000,2.7411575724
7.7000000000,1.4425287220
7.7200000000,-0.0533495615
7.7400000000,-1.5156615250
7.7600000000,-2.8170384488
7.7800000000,-3.9226708858
7.8000000000,-4.8048104964
7.8200000000,-5.3745214565
7.8400000000,-5.5063621303
7.8600000000,-5.1506942655
7.8800000000,-4.4455174282
7.9000000000,-3.7220423113
7.9200000000,-3.3653424709
7.9400000000,-3.5986790966
7.9600000000,-4.0842658463
7.9800000000,-4.6774033442
8.0000000000,-5.3810969096
8.0200000000,-5.3868371448
8.0400000000,-4.4658682347
8.0600000000,-3.1808451139
8.0800000000,-1.9435146444
8.1000000000,-1.1556771488
8.1200000000,-0.9257381982
8.1400000000,-0.4641840723
8.1600000000,0.7427464808
8.1800000000,2.1070755740
8.2000000000,3.3701836225
8.2200000000,4.5400701898
8.2400000000,5.3852088407
8.2600000000,5.8098805961
8.2800000000,5.8387967313
8.3000000000,5.5162960470
8.3200000000,4.8244476650
8.3400000000,3.7059028570
8.3600000000,2.1856145228
8.3800000000,0.4919840511
8.4000000000,-0.9417672657
8.4200000000,-1.6391381575
8.4400000000,-1.3267670223
8.4600000000,-0.1101019814
8.4800000000,1.5492323891
8.5000000000,3.0600258974
8.5200000000,4.0026316202
8.5400000000,4.3210920044
8.5600000000,4.3065653627
8.5800000000,4.3176488950
8.6000000000,4.5256988716
8.6200000000,4.8606453744
8.6400000000,5.0032025591
8.6600000000,4.5922546104
8.6800000000,3.4897510013
8.7000000000,1.8318300734
8.7200000000,0.3997070574
8.7400000000,-0.9874938476
8.7600000000,-3.1182947037
8.7800000000,-4.9981688519
8.8000000000,-6.1170027103
8.8200000000,-6.7899594859
8.8400000000,-6.9060914219
8.8600000000,-6.4986262934
8.8800000000,-5.6482606611
8.9000000000,-4.7279172686
8.9200000000,-4.2732127229
8.9400000000,-4.5661799907
8.9600000000,-5.4805655234
8.9800000000,-6.5138545445
9.0000000000,-7.0584969618
9.0200000000,-6.7279291747
9.0400000000,-5.5538370585
9.0600000000,-3.9404644906
9.0800000000,-2.4003059592
9.1000000000,-1.2508861322
9.1200000000,-0.4639933621
9.1400000000,0.2512027297
9.1600000000,1.2073499682
9.1800000000,2.5130499197
9.2000000000,3.6456683609
9.2200000000,4.6539516782
9.2400000000,5.9895462643
9.2600000000,6.8213582148
9.2800000000,6.8234174339
9.3000000000,6.4160650930
9.3200000000,5.5846214092
9.3400000000,4.2690032128
9.3600000000,2.5043547249
9.3800000000,0.5573978848
9.4000000000,-1.0770291226
9.4200000000,-1.8637989874
9.4400000000,-1.5060358861
9.4600000000,-0.1369429538
9.4800000000,1.2643580944
9.5000000000,2.4848641062
9.5200000000,3.9633458563
9.5400000000,4.7450750122
9.5600000000,4.6891740298
9.5800000000,4.6607684402
9.6000000000,4.8823711855
9.6200000000,5.2396012820
9.6400000000,5.3697157441
9.6600000000,4.9069294059
9.6800000000,3.7116174439
9.7000000000,1.9375709981
9.7200000000,-0.0845322556
9.7400000000,-2.0416328736
9.7600000000,-3.7646377987
9.7800000000,-5.2107493332
9.8000000000,-6.3477150661
9.8200000000,-7.0638449675
9.8400000000,-7.2018412453
9.8600000000,-6.7055374710
9.8800000000,-5.7619862879
9.9000000000,-4.8030038493
9.9200000000,-4.3213025999
9.9400000000,-4.5946157429
9.9600000000,-5.4950725648
9.9800000000,-6.5235389745
10.0000000000,-7.0682571226
10.0200000000,-6.7377636780
10.0400000000,-5.5637444938
10.0600000000,-3.9504434253
10.0800000000,-2.4103549387
10.1000000000,-1.2610036804
10.1200000000,-0.4741779813
10.1400000000,0.2409525587
10.1600000000,1.1970357856
10.1800000000,2.5026732866
10.2000000000,3.9971140771
10.2200000000,5.3672213459
10.2400000000,6.2280895535
10.2600000000,6.5851767683
10.2800000000,6.6999671663
10.3000000000,6.4053476863
10.3200000000,5.5738530479
10.3400000000,4.2581856175
10.3600000000,2.4934896350
10.3800000000,0.9936812382
10.4000000000,-0.1935955495
10.4200000000,-1.4276017603
10.4400000000,-1.5170731931
10.4600000000,-0.1480187852
10.4800000000,1.7037608051
10.5000000000,3.1152435036
10.5200000000,3.8836733810
10.5400000000,4.4743599989
10.5600000000,4.6779336107
10.5800000000,4.6495008245
10.6000000000,4.8710783168
10.6200000000,5.2282851190
10.6400000000,5.3583782602
10.6600000000,4.8955725890
10.6800000000,3.7002432960
10.7000000000,1.9261815348
10.7200000000,0.4033458100
10.7400000000,-1.0544852368
10.7600000000,-3.2767801661
10.7800000000,-5.2221796372
10.8000000000,-6.3591504121
10.8200000000,-7.0752832642
10.8400000000,-7.2132803900
10.8600000000,-6.7169753500
10.8800000000,-5.7734207768
10.9000000000,-4.8144328133
10.9200000000,-4.3327238943
10.9400000000,-4.6060272133
10.9600000000,-5.5064720477
10.9800000000,-6.5349242972
11.0000000000,-7.0796261042
11.0200000000,-6.7491141292
11.0400000000,-5.5750742174
11.0600000000,-4.3694041469
11.0800000000,-3.2369444467
11.1000000000,-1.6799118963
11.1200000000,-0.4854026805
11.1400000000,0.2297596769
11.1600000000,1.1858769574
11.1800000000,2.4915507535
11.2000000000,3.9860300854
11.2200000000,5.3561781466
11.2400000000,6.3298749186
11.2600000000,6.7997929564
11.2800000000,6.8018454052
11.3000000000,6.3944902412
11.3200000000,5.5630477035
11.3400000000,4.2474346435
11.3600000000,2.4827953032
11.3800000000,0.5358516418
11.4000000000,-1.0985581362
11.4200000000,-1.8853067022
11.4400000000,-1.5275182149
11.4600000000,-0.1583957917
11.4800000000,1.6934540887
11.5000000000,3.3645130705
11.5200000000,4.3925215040
11.5400000000,4.7237815114
11.5600000000,4.6679307820
11.5800000000,4.6395796407
11.6000000000,4.8612410423
11.6200000000,5.2185340150
11.6400000000,5.3487155845
11.6600000000,4.8860005956
11.6800000000,3.6907642345
11.7000000000,2.4441681686
11.7200000000,0.9495195641
11.7400000000,-1.5348631639
11.7600000000,-3.7851459149
11.7800000000,-5.2311604668
11.8000000000,-6.3680249210
11.8200000000,-7.0840492428
11.8400000000,-7.3575000000
11.8600000000,-6.9966463966
11.8800000000,-5.9174123450
11.9000000000,-4.8227427247
11.9200000000,-4.3409143433
11.9400000000,-4.6140960392
11.9600000000,-5.5144170993
11.9800000000,-6.5427434333
12.0000000000,-7.0873171935
12.0200000000,-6.7566750511
12.0400000000,-5.5825028623
12.0600000000,-3.9690444864
12.0800000000,-2.7127562754
12.1000000000,-1.8472009996
12.1200000000,-0.7762432336
12.1400000000,0.2230236537
12.1600000000,1.1792856193
12.1800000000,2.4851061235
12.2000000000,3.9797341728
12.2200000000,5.3500329464
12.2400000000,6.3238824115
12.2600000000,6.7939551082
12.2800000000,6.7961641665
12.3000000000,6.5902669914
12.3200000000,5.9602843616
12.3400000000,4.4435342238
12.3600000000,2.4777596921
12.3800000000,0.5309821532
12.4000000000,-1.1032596501
12.4200000000,-1.8898384067
12.4400000000,-1.5318782930
12.4600000000,-0.1625824448
12.4800000000,1.6894426408
12.5000000000,3.3606785889
12.5200000000,4.3888657310
12.5400000000,4.7203061694
12.5600000000,4.6646375740
12.5800000000,4.5721134646
12.6000000000,4.7296035603
12.6200000000,5.1514404384
12.6400000000,5.4519464350
12.6600000000,5.0952006875
12.6800000000,3.7943773435
12.7000000000,1.9148253324
12.7200000000,-0.1069987829
12.7400000000,-2.0638144741
12.7600000000,-3.4249287739
12.7800000000,-4.5091439274
12.8000000000,-6.0074073937
12.8200000000,-7.0848293093
12.8400000000,-7.2225119754
12.8600000000,-6.7258889105
12.8800000000,-5.7820127796
12.9000000000,-4.8226997586
12.9200000000,-4.3406623160
12.9400000000,-4.6136336795
12.9600000000,-5.5137431612
12.9800000000,-6.5418566966
13.0000000000,-7.0862164639
13.0200000000,-6.7553591604
13.0400000000,-5.5809706687
13.0600000000,-3.9672948746
13.0800000000,-2.4268262757
13.1000000000,-1.2770895507
13.1200000000,-0.4898730638
13.1400000000,0.2256535508
13.1600000000,1.1821381040
13.1800000000,2.4881821469
13.2000000000,3.9830346579
13.2200000000,5.3535587877
13.2400000000,6.3276344751
13.2600000000,6.7979342315
13.2800000000,6.8003711583
13.3000000000,6.3934031866
13.3200000000,5.5623505106
13.3400000000,4.2471299364
13.3600000000,2.4828856594
13.3800000000,0.5363395924
13.4000000000,-1.0976701072
13.4200000000,-1.8840161586
13.4400000000,-1.5258227685
13.4600000000,-0.1562931028
13.4800000000,1.6959663108
13.5000000000,3.3674370667
13.5200000000,4.3958594656
13.5400000000,4.7275355789
13.5600000000,4.6721030454
13.5800000000,4.6441721386
13.6000000000,4.8662557614
13.6200000000,5.2239728900
13.6400000000,5.3545804975
13.6600000000,4.8922933757
13.6800000000,3.6974866575
13.7000000000,1.9239514384
13.7200000000,-0.0976346516
13.7400000000,-2.0542122155
13.7600000000,-3.7766882440
13.7800000000,-5.2222650886
13.8000000000,-6.3586903880
13.8200000000,-7.0742741639
13.8400000000,-7.2117186759
13.8600000000,-6.7148575491
13.8800000000,-5.7707434811
13.9000000000,-4.8111926805
13.9200000000,-4.3289176486
13.9400000000,-4.6016516459
13.9600000000,-5.5015240176
13.9800000000,-6.5294007319
14.0000000000,-7.1591634665
14.0200000000,-6.9137094855
14.0400000000,-5.6534457722
14.0600000000,-3.9538951781
14.0800000000,-2.4131917002
14.1000000000,-1.2632205842
14.1200000000,-0.4757702277
14.1400000000,0.0088066620
14.1600000000,0.7343409022
14.1800000000,1.8748357693
14.2000000000,3.2041384493
14.2200000000,4.9718576617
14.2400000000,6.3431277097
14.2600000000,6.8136567504
14.2800000000,6.8163221721
14.3000000000,6.4095818728
14.3200000000,5.5787560130
14.3400000000,4.2637613650
14.3600000000,2.4997420908
14.3800000000,1.0006142496
14.4000000000,-0.1859782152
14.4200000000,-1.5176431099
14.4400000000,-2.1832443099
14.4600000000,-1.1936227585
14.4800000000,1.2356767930
14.5000000000,3.3858398340
14.5200000000,4.4144786366
14.5400000000,4.7463699273
14.5600000000,4.7147433800
14.5800000000,4.7106171658
14.6000000000,4.9093200165
14.6200000000,5.2436550121
14.6400000000,5.3744711612
14.6600000000,4.9123911532
14.6800000000,3.7177900871
14.7000000000,1.9444590253
14.7200000000,-0.0769244358
14.7400000000,-2.0333009327
14.7600000000,-3.7555774896
14.7800000000,-5.2009564910
14.8000000000,-6.3371856094
14.8200000000,-7.0525748994
14.8400000000,-7.1898266542
14.8600000000,-6.6927745319
14.8800000000,-5.7484712632
14.9000000000,-4.7887330899
14.9200000000,-4.3062725462
14.9400000000,-4.3178301773
14.9600000000,-4.9565281097
14.9800000000,-6.2452178409
15.0000000000,-7.0501561187
15.0200000000,-6.7188869575
15.0400000000,-5.5440890542
15.0600000000,-3.9300063600
15.0800000000,-2.3891334384
15.1000000000,-1.2389950333
15.1200000000,-0.4513795747
15.1400000000,0.2645432380
15.1600000000,1.2214211502
15.1800000000,2.5278556478
15.2000000000,4.0230956439
15.2200000000,5.3940042246
15.2400000000,6.3684612635
15.2600000000,6.8391392072
15.2800000000,6.8419510924
15.3000000000,6.4353547860
15.3200000000,5.6046704176
15.3400000000,4.2898147290
15.3600000000,2.5259318518
15.3800000000,0.5797436349
15.4000000000,-1.0539118280
15.4200000000,-1.8399073195
15.4400000000,-1.4813671094
15.4600000000,-0.1114944268
15.4800000000,1.7411041379
15.5000000000,3.4129101166
15.5200000000,4.4416637477
15.5400000000,4.7736670406
15.5600000000,4.7185575724
15.5800000000,4.6909455551
15.6000000000,4.9133438305
15.6200000000,5.2713713141
15.6400000000,5.4022849184
15.6600000000,4.9402993750
15.6800000000,4.2136584370
15.7000000000,2.9082844605
15.7200000000,0.4191176564
15.7400000000,-2.0050452769
15.7600000000,-3.7272427085
15.7800000000,-5.1725457276
15.8000000000,-6.1170353707
15.8200000000,-6.6406883761
15.8400000000,-6.9695403800
15.8600000000,-6.6640917436
15.8800000000,-5.7197285603
15.9000000000,-4.7599337537
15.9200000000,-4.2774198794
15.9400000000,-4.5499202522
15.9600000000,-5.4495642708
15.9800000000,-6.4772179566
16.0000000000,-7.0211235730
16.0200000000,-6.6898179023
16.0400000000,-5.5149869114
16.0600000000,-3.9008745700
16.0800000000,-2.3599754587
16.1000000000,-1.2098143388
16.1200000000,-0.4221796564
16.1400000000,0.2937588729
16.1600000000,1.2506489793
16.1800000000,2.5570921341
16.2000000000,4.0523372363
16.2200000000,5.4232473583
16.2400000000,6.3977023610
16.2600000000,6.8683746788
16.2800000000,6.8711773365
16.3000000000,6.4645681903
16.3200000000,5.6338673594
16.3400000000,4.3189915760
16.3600000000,2.5550849627
16.3800000000,0.6088693601
16.4000000000,-0.8059513937
16.4200000000,-1.3731158401
16.4400000000,-1.2334797589
16.4600000000,-0.0825148809
16.4800000000,1.3195227310
16.5000000000,1.8307451338
16.5200000000,2.5999419410
16.5400000000,4.0924225974
16.5600000000,4.7472715812
16.5800000000,4.7195953842
16.6000000000,4.9419257869
16.6200000000,5.2998817054
16.6400000000,5.4307200535
16.6600000000,4.9686555650
16.6800000000,3.7740633159
16.7000000000,2.0007343460
16.7200000000,-0.0206537693
16.7400000000,-1.9770416863
16.7600000000,-3.6993364479
16.7800000000,-5.1447404564
16.8000000000,-6.2810014003
16.8200000000,-6.9964293495
16.8400000000,-7.2692909751
16.8600000000,-6.9078555838
16.8800000000,-5.8280471895
16.9000000000,-4.8742974157
16.9200000000,-4.5333965260
16.9400000000,-4.6645401709
16.9600000000,-5.4228310214
16.9800000000,-6.4506217266
17.0000000000,-6.9946678911
17.0200000000,-6.6635062800
17.0400000000,-5.4888228425
17.0600000000,-3.8748615298
17.0800000000,-2.3341169031
17.1000000000,-1.1841137035
17.1200000000,-0.3966403560
17.1400000000,0.3191334458
17.1600000000,1.2758554548
17.1800000000,2.5821271657
17.2000000000,4.0771975019
17.2200000000,5.4479295609
17.2400000000,6.4222032299
17.2600000000,6.8926909699
17.2800000000,6.8953058336
17.3000000000,6.4885057051
17.3200000000,5.6576107334
17.3400000000,4.3425376806
17.3600000000,2.5784307001
17.3800000000,0.6320116642
17.4000000000,-1.0018813086
17.4200000000,-1.7881209743
17.4400000000,-1.4298315751
17.4600000000,-0.0602163108
17.4800000000,1.7921182593
17.5000000000,3.4636536991
17.5200000000,4.4921302811
17.5400000000,4.8238500499
17.5600000000,4.7684506195
17.5800000000,4.6761854553
17.6000000000,4.8339242238
17.6200000000,5.2559994516
17.6400000000,5.4509545242
17.6600000000,4.9886474329
17.6800000000,3.7938100813
17.7000000000,2.0202335529
17.7200000000,-0.0014045326
17.7400000000,-1.9580447865
17.7600000000,-3.6805942062
17.7800000000,-5.1262551475
17.8000000000,-6.2627752523
17.8200000000,-6.9376273003
17.8400000000,-7.0343507927
17.8600000000,-6.8446866307
17.8800000000,-6.2077802275
17.9000000000,-4.9821449526
17.9200000000,-4.2337961308
17.9400000000,-4.5066998068
17.9600000000,-5.4067525181
17.9800000000,-6.4348202184
18.0000000000,-6.9791451022
18.0200000000,-6.6482638813
18.0400000000,-5.4738624511
18.0600000000,-3.8601847078
18.0800000000,-2.3197251579
18.1000000000,-1.3440117919
18.1200000000,-0.7308296738
18.1400000000,0.1586581694
18.1600000000,1.2890929373
18.1800000000,2.1981085563
18.2000000000,2.5370740945
18.2200000000,2.5371726003
18.2400000000,3.6585067427
18.2600000000,5.8960022197
18.2800000000,6.9067763492
18.3000000000,6.4996783260
18.3200000000,5.6684846465
18.3400000000,4.3531121334
18.3600000000,2.5887050005
18.3800000000,0.6419851809
18.4000000000,-0.9922091458
18.4200000000,-1.8770973682
18.4400000000,-1.6174569732
18.4600000000,-0.1497977113
18.4800000000,1.8005805321
18.5000000000,3.2123089708
18.5200000000,3.9809783518
18.5400000000,4.5718982200
18.5600000000,4.7756988137
18.5800000000,4.6831299417
18.6000000000,4.6595222442
18.6200000000,4.9002511180
18.6400000000,5.2759456272
18.6600000000,4.9943782095
18.6800000000,3.7992380233
18.7000000000,2.0253590223
18.7200000000,0.0034188886
18.7400000000,-1.9535229269
18.7600000000,-3.6763733596
18.7800000000,-5.1223347031
18.8000000000,-6.2591545374
18.8200000000,-6.9343055810
18.8400000000,-7.0313272733
18.8600000000,-6.5757276591
18.8800000000,-5.6728848860
18.9000000000,-4.7137778530
18.9200000000,-4.2319562342
18.9400000000,-4.5051532191
18.9600000000,-5.4054980805
18.9800000000,-6.4338567126
19.0000000000,-6.9784712512
19.0200000000,-6.6478783493
19.0400000000,-5.4737638440
19.0600000000,-3.8603715738
19.0800000000,-2.3201959878
19.1000000000,-1.1707617147
19.1200000000,-0.3838570673
19.1400000000,0.3313483732
19.1600000000,1.2875024719
19.1800000000,2.5932068357
19.2000000000,3.7258272818
19.2200000000,4.7341102375
19.2400000000,6.0697021369
19.2600000000,6.9065834296
