Time (s),Acceleration (m/s^2)
2.420000,28800258548152024635694883058663207099451088685414367096607050491596794415343825482290737577224791155211102040974595269990193725177856.000000
2.440000,325663853229636972834866095562649339627240474820566421944507855845102415531996784254224733724439968754791955639147355406722158496317440.000000
2.460000,-10523229572696682760994276781865278329249969503315214637006281665202876889777684112391289846381867634362991706480465032637523823891054592.000000
2.480000,135030156457407761023188975859847788760599545151837529641391782131806766250915542819340250237631383116982393873647646569532022219736088576.000000
2.500000,-697802605392837262537297563495930790963507011303624564935181317736809726895496298363546370470713386866098739236827241484569660381187801088.000000
2.520000,-9542904459456876732720101221718477651524481527483285362823235565788591783187436881065216203992305897875396899819274746140392203143851540480.000000
2.540000,284309942623581650092229739670624107379406893168790342083110352213169994518377818748472161157412643337362188163952181042309327321931949539328.000000
2.560000,-3525746433536395476230015481354132722484692428975563292640678373932864390707486132560408122334217697971417675296096289238506227762804689993728.000000
2.580000,16679525404861069774458794960245566279470327910642482347259469666273064650443138580229485592507054944373338934003846281956518545264965031297024.000000
2.600000,276289698227543300964576672926456334294653339955290277531606534809111532882165771834552952006629128115460482451808199068350038316811354879557632.000000
2.620000,-7652040800520498914440823102804851283047047658254294332063500969566879697278364680798453800995200252442463954875262971453328362478213764950786048.000000
2.640000,91702165140710859427725148060985246775483489522944582319860976049759986858078988256601064825145364984840928756961488946649397769428572768141574144.000000
2.660000,-392305366760153753181035002357732482770071810056423490748097790252635397061500668826834947706728381110704850902192960572040325401526017201669144576.000000
2.680000,-7917195749027595567052152585847533447443653755778738928135112976115235475986918808323187235516467038757344493615668774520072198674055557382271926272.000000
2.700000,205200802249149870334591425923134649018000886605176089442335108361578911066033253252550777793556864226711515571592532087079037870024574001892617617408.000000
2.720000,-2375929478638691996360773986529610917634722110700329170404985585247705894718804921921059468742865432058070394636981151411650706078609983730919382450176.000000
2.740000,9045250778034787529298803127898884298787412744148870376542348458465078015862423166238426999690724695696216787421353363298651929583194209836955592556544.000000
2.760000,224843994355499208954560888450030338407604191710519738328158235571015376675200381306413526206924668481168285562397759579286757085691332881767269941641216.000000
2.780000,-5483575655035611826956029390345573834649295346739063553264051274059098228634071183887723275067670140321735584941801310140879411447405043651799750077841408.000000
2.800000,61322626698324394711720437161030897113269676189843651774098963155956624287751660809731419973856624949723976052431871607440397410823443671312712456843821056.000000
2.820000,-203281370844833316475040954568781270910545054517198640925597753103659770157128880019669657416898452088449998563593932248966250138176142264407376512612827136.000000
2.840000,-6335113536580239438477435796513587630601559382107835782197294966119961013712232038502199495381515996651820413719505993583625747082533120806738921813109112832.000000
2.860000,146046458311777928847189822524068473417494004951201231033435612262437717041997614844700096916259456751432691837336847532941738237114361480642398401150039621632.000000
2.880000,-1576664777992650092344932878538130766762348347940040860482911220986843643619808600058185198885956208022728082621382581740347322922174549228451314268286270570496.000000
2.900000,4412370126516387492103250379321817218368786765056288305687983723669626409587835590107209343724039794320731381069205807655555355288399354227100389667204268818432.000000
2.920000,177240104035059405516425264173333108531212783652760687150987228359145709796657209499149643820320147090537992988626227512035009749494199437788590471970371034677248.000000
2.940000,-3877159182744499508137961188121781017807415800556179195501465571335751255117974873637322413086423909024837700504504557363189478265285544580468564380166209337819136.000000
2.960000,40381038704134529083492465084401324898212528085064972553949616176678226913662229664598310148511063775763850098939190782957161457225234106087306581486947099998158848.000000
2.980000,-91023235548756936997388073724651041086588171136218331866037189177433427128851822846248495956938832413385768477747194616188182535788015278576535213642878133169291264.000000
3.000000,-4927294900634337828199219432297690956763932069386176787369249778382720780739017034991311490711744556080360053142022852635449569678426365475435276370772206497118027776.000000
3.020000,102607435892752861449583114702013351782827364931975244376139619666247861545109668308354482899999675072814957061727306449438384762831985658093172221395051355648005505024.000000
3.040000,-1030178383134939395933023038473181448753633304859626718248887746249071312923873303809031151144085597604125774188618659747164218459078774678531105187651058503699266535424.000000
3.060000,1727919814177811510316681239971722794707750548006721759828615696114050081871259072004219049201477434958269442724358763309512896308999163962132667168921076227165825007616.000000
3.080000,136190620994105601596709345660172739309029382651826690891524380608418657978683644537827508252272696605425153386544131676546525406616869701852132752903930615675547746828288.000000
3.100000,-2707250769877449051622159972075915878805435945265285710876827581458048537951806631260393354589548233031593641910149658524369393089835449427519373179986862033827486928732160.000000
3.120000,26176391208976615198963150934388470978313808704108174702012836852765429777111176028915897898929800764666355649652306941586206495526580774725822610048349026583796101173739520.000000
3.140000,-27826492362386323777477700526406679271733900432011892139698493330188606178989999901276060985420582106416018096996377455836301322159334409475068414420024532223625722649903104.000000
3.160000,-3744474058599761911492943624195129516014396759953827954585969736055244815197893561802584325639228218063952650570828803431227010227860378721840554547792826527835162222348206080.000000
3.180000,71219593788878787998003455208355124669384371193010606813541430753145954665145971408131854335559177700311769875447018139674011368320602458547575791822006503896710768130223243264.000000
3.200000,-662402506143272505591147652024686211024645634354841142807169710483239552434140224212154129095225435374372643330017383744793142498219136479656587248339174813452238345403866546176.000000
3.220000,268459762049005813729737612371280576793391376871893166232900999807563433065438038833937118476027926620528467447667147356879533077379694793960121482380209672705007786914499002368.000000
3.240000,102451971730126510179988145428247851684401136689447305195376532208603723555581315775128305727075660752841635233206031401045375651613348150705799511434290020553021877227482895089664.000000
3.260000,-1868203380194390820852926559734665311476993558476052515786139858858362502404608518234218924167760005306136634876173712320385847256060638116757166454771974845305258043216309690302464.000000
3.280000,16691161896731370002313570846590965883544822590395300532714212132665818405638702447476924025907858438916350128762862801768469983926956505706698191576026506881523716947825090466152448.000000
3.300000,5060669356083448538128050277236234366156412696905738743363937867220314653883108734066016222018678453428221197757439169618999919898209023874691151951776777555898244771055057498013696.000000
3.320000,-2790555916205897315115536132010012424633271925902007028737707732740293014662654828578936499320572913363170483028909835942447210168085370210205357712308639777960534727851950381125861376.000000
3.340000,48868660087596211440119477795871166431340868932068416887385424956373299153466068989996054313407614040807701834573230832408824532742172691011073091557599135801783297201907955550373543936.000000
3.360000,-418720140689468546910251162641413606257119936997802318394477897901840251747590165772457305276792621907171029392347207149826112964039049290217632522227300551539382098987636583903304613888.000000
3.380000,-448508329833947748644355539146504934003434428444978746478217477771600653549069666837501458295906005761097157283756781276796699331913147957289310389076193813508270933489787989736166522880.000000
3.400000,75689556359978117810974534491158628131675694842946330848053101291193438224367641053077672950471588792711480460802082757894694697618729534724067990665122906964049398402377674902232469864448.000000
3.420000,-1274800323452080221087906012571007196851877208878817094315999500970115116234533200168489254874780807270029099834353729979533172416078504413897815728161319334381316058127762194788329814228992.000000
3.440000,10455231817743087206851984171867273895615262408183108709994565782532724831781452897564582884920522385984823421420530972284486197356927621362412044516667002601322114240039264153187197153968128.000000
3.460000,19961827335425883659459890992728053772480233128535594952066215804879945516588222765549496451648829451404267500139822436925947364728950784890196235711142581612111858452911183049680284133883904.000000
3.480000,-2044901676847830427461378735510861219590515895228903735696292275603788164498050466083458421575933948398829774317343552215508061532317593067509905266210138781531106454987169528430212628155990016.000000
3.500000,33164941351464785882934670688937757627790436565601820089180326710382837412851819665111712171476449292918468577712043251792682059324578428361707373687018638922411968763791200098116323313960615936.000000
3.520000,-259771387994805525642183279912966855010247661481613203484344407097053274838135670432562675348640509594519483972129569904854221562134727123013273437569838729918293392499783176625351151920303046656.000000
3.540000,-735371170642317752294424360472205252402551634355606512349191084997886508362168524618925027963236465061476352839349263983364249529250911786020656929470402267842878589633613485998752366967222435840.000000
3.560000,55042979052126080409067636197479861496895467364621553086604085286239867450994393433695990347116352719926322273946332420603054203902044111861928340025103200873654779329143488742907977597915607597056.000000
3.580000,-860513467239972757815738240316750814701088001001858304750611630056926616949171132346338777831363027662207224231112728930126465070682185741938561010330224690007659626520741679648327216114654483841024.000000
3.600000,6420103391969447435013706025951794633049143602370124825899357187048104298471833145777512108396260118029025682588542751032996070139630158830785652492634269194783628783483895828685883261684937184509952.000000
3.620000,24733555741712635253505507404065738691334985699403800413566797894794065379901731111406343528205366251321186598654156629376541801524862285916257553739033508031560981132124622819595406680361351289765888.000000
3.640000,-1476433481912161729730612273241844525887727184256113956290540631846052761257665061049673139605269751856976414744093782381075503002659500819508208624066094242558670269232543580695738101709932494770405376.000000
3.660000,22268436966317702977519918045862672992940938228898534377815764514238227550514549363704683655156019512291097050017308969741369734153056747665070285412696434915428987995081167882796899752448461131160223744.000000
3.680000,-157758768023149989820292453935778160172032428509535545830227617582625776727104503989929206069727167934482533353299045163263190957461103812481740988989528195571070755231828511141548519774161228637289840640.000000
3.700000,-788086837345728945971681386821566680075372878973239900739610753365713512035255105102156343409446453447976897896155381026948503974671174151607088758543089028101525857342699882271784298427668105654182084608.000000
3.720000,39471822477109361494521850733869762532164541155293225159864330524008195513553714142071747000596201456286305298575727457553032055177044256834411971206318758957223616058140890329715741922552683706549660549120.000000
3.740000,-574756539374814619403976778850609351765953320396625444365434866290263773788865362689249701420203664168878002746203287859542613531365088062946875699732150310909108203091531120961615754361755202300461245792256.000000
3.760000,3852173186985223861993621173347004910585035839931623571795243771312039519947515546440417693485204847718473200656844016749783016230671040469606536091892657298272023835923169207842898512146999048746369154023424.000000
3.780000,24219872495467469350873467986397444675073531998948412346701846154661452667627038429783047388335535118883130186476420423494354110606970802478899521427836464165603704775261316845045907497689964640648466066833408.000000
3.800000,-1051941591090919145902662982546633397047716658863148010898055264142423458145940496581233537931653289911463564738150379153569664259849401629806051467861467231569645234098962816354850428440670301664655923342213120.000000
3.820000,14796021125808949310352695451471623607283960424254553390301877183804727345745091108303430016005988201807646702323835260888644010483351577048801786549063206181313966399800477859033879803420395161228303700835958784.000000
3.840000,-93406501402255797904052493424504848234190163760056867931637741932179403268028913018610450584376155609818675899365403447186427356869835564291572072990238325998628781049006448014799493492577793057044284171310071808.000000
3.860000,-725226789868210599103078930989466866226611242015311566229563600399308853249595210123873626195839398469172599194824264051834968934038186635208419273073744693421244043815816539914597074649056342947746988445197664256.000000
3.880000,27950473768109770072114044851269615779638993264154122982318492058434178311438102439466276779373015324593493904216119305848073777024599384078771989426180925616519559713671868288276465446263712492484490276701783195648.000000
3.900000,-379903807548210036925329731021838253669952251476240150093069678206112449642330628929339278710276942740614840610305785811542023901904222120971676166241035862686812340968167085882561187009150181659022583048916497858560.000000
3.920000,2247106143695165992230288917652572136949615725343022974179064858368388252949173942408974398065676766258778883223035548243652131246004470515320283954806439351590966161106554575045364812664810291624677128628797041541120.000000
3.940000,21291335987067190135087287222983407410497930692523401414756356048652352677114514318703785863631528583460991363974358918706892449356819577472940334357980636795790565984327386893912464579662616460907214089684806707183616.000000
3.960000,-740516746656873486443386149432905784914591646261343793504065333970471207550652125557514578017134770140856589172161959360964848696969318257014876441225068137022904326416864142567554075530281818028366239882047208418181120.000000
3.980000,9728970372929968422532621504842446439298519368770239856397845735201902463394639909109956856895374259650033098814939230199016470660938847938363706094180199855611867632762096752403957508163334999068447343935236625093623808.000000
4.000000,-53573492615959545743689948216013839625337572425520957877156196936932336735638658777702268270537600948792183140484441899545516325779034516935776853066625094122229110576975674583448565188050775283811209147421965963436752896.000000
4.020000,-615410944257477870098748846797674257341192206594300725103498842267371583208080134103137928920420603191209526430777091093534111554457615153829696548130789368686661982905985896497427610684933215439397778722907833873360486400.000000
4.040000,19564905482724116167390370389596747091648928559911815343968823935382951515301785100912923097430685765952878100716122480542217003769351858537739297683683929634221714295238581094842665757953565408117482069995182132659025346560.000000
4.060000,-248494799632052599430757810926680212565223303211929937410324742572946298743472737708312907610731171734832263702538354497411399594914539723140253166625979097790600995240745930242069360344909729128902169218564505359531156439040.000000
4.080000,1263877920978100103990207984011386784129783013641015212979488577989986794122729130679968162709940265887778148824780085036496991222704097835876141959378728169699756058771183661233588007684644873615346825276464599475546845347840.000000
4.100000,17563921946550872183514561745685159395610305014864253374200587207093512600510711148657107728126196628186719262521470135448438338773224775751620604334428928322626587619033958126575038163945254702129474992529763813254047683575808.000000
4.120000,-515538835740350850742616013746862041423709446562738665679504896671175374465011804939853690460932756397589167147155283776217545845745549335759886436182782426846878728678749734032741369817412125232478720711489280916069110012444672.000000
4.140000,6330137190964889727930446752859343286962014439806694430902873490046144227260621375778249176686458516371207211605680496176210450620388775695020568032460450302214771272136361734962321199010143834446161513208821570894921016797036544.000000
4.160000,-29445092581411845488291178879296275385745418206974303414893433884508252493903070671886079964354762903012049608502905376124923929252031480800490325106260045811415022276352840063399225341005227326430579594374566262213646869768175616.000000
4.180000,-496006639920761086717000400539965575285765447150378677430981449666768413906015674848871647355911565633867966362700655130026848545303282813323504616818698679701094389845430348454801463093320859182861670718547866141381588304323936256.000000
4.200000,13549540132204776207033074292815789236755771978930298838343554778112968576896693012484186600131460277423801571745201841403343964411554633782376874719797588074290787040719076475913435539092551508751584864531683339601126966708481818624.000000
4.220000,-160819144513960236063355704785317579444292904281885768368422595883774346606531069731660035901501086184313938089465652450665066550097714615685101352473781848175989664062041333863589946997267533797983613656282767713670715874995286835200.000000
4.240000,675552441214456044244112346861845312769577249324390787513366211740956459487078000074457221767995920298854273976050691978703035510721100327681976911726510230012532888819893314958414586219479148740700737738090089520557853729356381159424.000000
4.260000,13881929324695964826174706599160215828685093222936003262259848889763769442756705184604676279202950173139116241779284915412249221996358997480671408913375959833971467730092204617231125651640147506306808920314458401338854991270742050471936.000000
4.280000,-355223489765484003260013964317273649395248600344825846302420441488561835749248852337045306316482614449484172877682311884637094555687576959009196176232728849084303264587006452462517476567884065568467453589506565268847857908150304709279744.000000
4.300000,4074453517212264380683414560156151904444929326857976395739050580200285426024984231376421348916809887963629568438504416671581163301985619412916760420874990969697062428521461991900136042268596324504108802092506116940129698078688291766403072.000000
4.320000,-15201843118219485991236166838923652887676387653264304573884590428878123679021450291148336450060247587772352036162478906223024304040461209498793130440918216951157776095633804665083099497772143025298376065339475953371790738915136085023522816.000000
4.340000,-385511175071530496041567614102422387893247993352073224703331674820647670941643395026466751819988530241858434058414930194325066699042341984734152104347608324077140354183014490632155814067115603671737357159891455847704239399485338378993401856.000000
4.360000,9290160043771783744185303360550129923894050304792939600020255066142136682847889235397525623129791316596002212175292294118934210567074020679205299047868011478393158872255821485152486663458029509612787407033257927441530696949960320415648710656.000000
4.380000,-102939108453256810858648956927284117291352610740993702242450840733681042379993424985119422174251519070221685289427209051757888186531052231515814326965220329996297564208113870931353630090598209009872280532350995548902230456798763435180978864128.000000
4.400000,333490974994238798374224296777314975289582768290292886931526958677651202095936841261634872160003741831379316289554708013493435088781246972972750658449110594521244391961106007636224482390436487851335131104559685296943252432747523074024494071808.000000
4.420000,10633214170698187041465054405024221193726076054709869564873706006870729035371395609334013956674826680011720853513020876382977481529420278894044325986601069166141460607545130641612006267381858757783689148960964024831672210146136481179622791184384.000000
4.440000,-242390680274132830497973114521414560108198690562820013186766477006705048738510742170110321773559820080669837383499916904710916864744816101297733467719460229738240229594649056944610304801310051414268711635104521778258926640400653240672271934160896.000000
4.460000,2593204863450095155064660830289953809805403754843063280235550152229100420138349754792800860442427283358483236152595433624056780735748543006850289257940655529923421964436282830320447502262040860511637737354031125993133445658029101991018693962760192.000000
4.480000,-7062545729991029912780101137644579591095451575964486440907391912055008542638583831608925710211231994476150009144726545775408177242177614633412560085091729900208768266871897285537800826837193081449848177838806373873785650946665021739339972635262976.000000
4.500000,-291518120786994718166295007639916613471913237065216238486450617972674060560706256099448981181454862662137988461570366111083041338495642591517029606195818020461623405345926413162188789152826872549290296822361595289452548787653123049313752794542374912.000000
4.520000,6309621001552359471311607608657523909267023486808821573585245374643073556167679808829267866187274686515003130008309912703209014840117038044893713433038030035914880232268917145249805799142014184447696223134329608853277720602675327689289233113752272896.000000
4.540000,-65132437320108927878444606710893757476531603316045687013976177031737161115683282876253891559948392591883539528249536302860623820916975035332848502401190949480922922903658225139638635164568122904769748078136345042391756907757078981264468337061330419712.000000
4.560000,141899285317650403600423231606542895985790302932745842724801492926485683487919167145790036447445799145140380001117512527643439648916769552851259692927686681817399247656382393342100551756083580875305331878105695788670794417627145215625021613081603604480.000000
4.580000,7948970375511464373387481162113221928492056891496937602456696102019657576818112703030127754145213591988024754942484120142535886926978608200845327346142291300903189180636633774090615595027834428932968005038146117760081037529442882043918286776941376700416.000000
4.600000,-163872297563435675358135843406159292705014341489928789105177314013418840417409867420669214141208644257909027056107682393784538203084169525131540944492039063294028506064081954985280798021890925752076016602859303762151885386015959861151115338236818500878336.000000
4.620000,1630843412296426507766997669382397156756491338013947835824799089722612168577461352084317045535150840551294779464920574792754104630557250777677481920867257987997036436810750797902020039806755186537732817805715329077553914123240214419510081329226852933304320.000000
4.640000,-2610563745626580724014740739938883627452385355040015886588585269749031793479092910577727759747084726715584293264440849763632257447189393554980360431353555756973096794290311739596369015588132479185587794253949739168253917407093649224312022343449241708396544.000000
4.660000,-215686995108286817856574635661701153346779507241180460574800827788895358842442937906811147818878696562009586802456868407048595318183660628821810324030302379504824495382554003916819512871117304647780517406707537542418091166017563318847515630746270696397078528.000000
4.680000,4246587052277724980170545325325019011158956183483310250236039745000381686511512791189825168465782145525911745962980464555938205287724654227287832435630132249359361126809385087810933863449537896744720299966929748011354739187939718387388565474945892877479182336.000000
4.700000,-40702617352388120356099873176242944937432214346867686409789975594372485484739721596667068674796353651264721722492943556153624727106794119180886041473040847941946908115860607663803962003759546924879634831783200325114212189011672860922348758508725222327197892608.000000
4.720000,40078806738443272942326516488585315792643170804041901870379140277148327160417383303589466905225264575381216333039055141696081019664246562705672733157493098899701581750149103295525255590466024440683718143160849425653936304430620391592152471662891176786023940096.000000
4.740000,5826278196337393598756095313488965862567183776339422976612820754611086831039966283806808685492879435150731180807275265167791214257461772007447418065552840487760049232806401862539520943131928933905345528144996991976192205941533836360852264440792707458179719495680.000000
4.760000,-109804770858370986209907038468533966871103008199945957067623919982319420749633910052681347271211483288680717236950740221932810027937405733023495280018704771144300084768933049977894103698657883501839166037525567055775646894314614256613872528427550101852291027959808.000000
4.780000,1012411279865849053495478868250168904808613220312948521354681801965362481377936738447976281643881342141494210297457133598202519545236090079128472482431765183581098442885528296117627852612269117647833287323558908467441599330428132290010685314049439460380781066584064.000000
4.800000,-328307635072675217538291270567649745743566207163034852923718974193039317659869378735849671888215600469797115654724676411532015509507045672226940726241488898240431948277874775176176675186662591035751216861288658515214625783271429435417209336027054369894125149356032.000000
4.820000,-156736362806062923817926984775481411703947986146345027633661584600371032391451423309389310671122765494395536335832247347503151558628156966903023431861356381504240488930308961941839520225338470569294702196660841574175074726425604599601199344260527996913047110550552576.000000
4.840000,2833092927682918126473096209266705542760095350432584206934678326991131327281493071191289291593744608575334121274558944491520298650578919772606064110719938377720205320899666044098583276460747035234146229001883749789366043831674298086378921445344686534291554141361668096.000000
4.860000,-25091824712929920201146464587864495945176952678023881169973643901620322554382433984714592301286149336223540510769263778993015425199017020984731684561384024919221675686243028145865931280276005505586881047943997278592381822117346509984836541408080897164825540347178254336.000000
4.880000,-9730288156251887423321284377012646776612114820603307982946274553796511216687062484115696642054296026916612078939842100007085583914174171652657232243265981094722331820917582369132346533760737198853097173154664473428335795278300286686523742788772130295362854401767112704.000000
4.900000,4200424481491093143335788426299313745843388813760901547292755653542949556500712349675855987079955958786991629696406801639778003759399565114447456899438763195208263970732668072537086095962802859153879545359959549165098079102289604384968825114934433191448539597201389649920.000000
4.920000,-72940366925903293599193529532117015282683397731907547941952773403182305991599802604157607882016799079375059757434070086379344073974131806579604956148746036274179960358193170667291906409313491564381775609345717161697470797314770282798567009842739762657402552226070138978304.000000
4.940000,619509848797573485447212548122597188717928793989770127421787860830062887011796956596727966300888511640623010228195467594016169324638124018936695085120375045462043398934390823725035327299286027326956466686101576184051284911935579865110259259116372803184389413222267423293440.000000
4.960000,718915472394773591849192013037639186907404820543962220538954706443241257463566237122982178650757488007413644660915563895035026667136277571599175712511170980258004408573666108358204606727473922207839023374922745598943635595350181759481048476639814991272848543393280671350784.000000
4.980000,-112169790438106146833358086134983508449649276091133146144059897057580831597565351529980693813287967084364960059226019001652279811123283839705939725258294479340170096681514686089450222562378473766967680518012401839369224136979114877253089148969939145341465814053782056188510208.000000
