Time (s),Acceleration (m/s^2)
1.020000,136752346734798634459251842333919176174969742454784262144.000000
1.040000,-3420021173066064033739669774653584328984123481120613335040.000000
1.060000,39182560337893930296745828344154977868060302663428748607488.000000
1.080000,-133182958214483158718294370675907503426893923731469357809664.000000
1.100000,-4232589957350038547985139985792760725940610832903371042586624.000000
1.120000,99814137099714700287069680215723015019532680605885244396011520.000000
1.140000,-1101419682167584561757273138377459701178466070012278061687373824.000000
1.160000,3155072746154151485634484155864823723601675595224378789607768064.000000
1.180000,128911445459833233315520747384415645734151693138859210955101831168.000000
1.200000,-2878641223340104566259173151863916787399884021204868716178752667648.000000
1.220000,30585493620616715884848683796439475712546683007498916747196934127616.000000
1.240000,-70487942245803677428654508383675358524960641228551396791255067262976.000000
1.260000,-3871358084383312040949871358675447721055692753509706486293760600702976.000000
1.280000,82148545086471144871651571840048582539819104698644380764246409834659840.000000
1.300000,-839977308591446477173451904236537668311949714282675940709683300728307712.000000
1.320000,1440027053430982065472226987525447118914627889597544450205983340786352128.000000
1.340000,114824380935782410916167193508992299917633559086918936528466535289582518272.000000
1.360000,-2322237989358735831599151539737641817224777425802219411924198572957959716864.000000
1.380000,22834371642399059825143101268117813462989096122957185802970537200255139577856.000000
1.400000,-24850066909818725640039029935686322360111514579437440786982661318993304879104.000000
1.420000,-3368158826675051666929195336905691879674801735472471926068677845347489040826368.000000
1.440000,65088282311388480818491832264943258146542472963649083560211866650366228536754176.000000
1.460000,-614856553818367683135632250474161153968543724108096728010545403945773120960331776.000000
1.480000,258232133825921174359619337802448242879490608156377485497319979760736277333278720.000000
1.500000,97820696329534787753953208285021334787395368508498977601935404761222194369820360704.000000
1.520000,-1810161970302246789377274514831634699420804087651159801870207031300564901620961247232.000000
1.540000,16407537763885567280725016165888689588802928419647570490432355732366294961027362586624.000000
1.560000,4889241443926130574176706009254232929295969339849760216437039966877993548204419842048.000000
1.580000,-2815554295572409245933843474701748483833357874761170722836036734885602149472337320214528.000000
1.600000,49983596402969995651283654721895602833956418161350808050943403121683874601450682338770944.000000
1.620000,-434067085383145545717749508490938481670861546151026954993451878436237504292466161835048960.000000
1.640000,-466454344365591392994217139052637241462883511484514454273306504736347317835393759965085696.000000
1.660000,80379528004155696517541595901073116702818885741982259632855905536732881695078943633749049344.000000
1.680000,-1371094253466457906212320402547747982225158403969898721853579284759184745713854016113319346176.000000
1.700000,11387182726157990531858264736608701324195272504678828693500614946034390318674474386216653422592.000000
1.720000,21872236593881008244000079214539659930018084124589567738445593714552341338415823171746187444224.000000
1.740000,-2277605417022457539286805673691801572951658971016650085486769324330724075064374666826885701304320.000000
1.760000,37379723540469233020565447398509100059019980624843170124557339756475558108765066865767027293814784.000000
1.780000,-296257809590148805887853266399037279379773331345494476504495595752478989407123922093248869998526464.000000
1.800000,-844303897959310448048219720710312819606868638670997028568695303712643385954374829670389170508398592.000000
1.820000,64095084370128344960265381482657876962953393976494362439017843023785885090337022051669213975968481280.000000
1.840000,-1013220018774202059884206843748887408016341889250744262782619056873520940223271204922099348207940141056.000000
1.860000,7643834724233911358302599971062713944149784939354048135801505528843096997342405441508330814025270034432.000000
1.880000,29648586278595888695686311466099016997618573890400782569166171773271009122093372349106290728472819007488.000000
1.900000,-1792303246739718059583903821244463459397006421133970871141235467857799947767787732505173953393449016229888.000000
1.920000,27315900684541880288784623575447037955773563118995243320371400055559626957871620699274610745885360729882624.000000
1.940000,-195558724861743086596357722405159705102829533755034828351644329524105404847172008948166748216942079879675904.000000
1.960000,-983406240385302048788189428160144191165514461859870620438642439133228434085906307365600679101446904088625152.000000
1.980000,49823853084733990681746370909138023179704427689788961216697662293450330508432868573260456597589374560576208896.000000
2.000000,-732647990251349353901519376128029370950926941417118088241318382622098504831131543286880403664355775265210630144.000000
2.020000,4959521721329326935572005822996381885009632109440636550791071837417271446232311062196744108130734116065494695936.000000
2.040000,31380428546592108117052313397559733696064701438307545187694520457080275556618048026246159473142250531800569872384.000000
2.060000,-1377451622791522656152749067112837244467405424395845438273370165528812500295337208176488335835220049864411714682880.000000
2.080000,19554597015737100091199515275569366066426847487362947456823552119220972895868548155672566894356429315523620814979072.000000
2.100000,-124622289081624195770147646250150345826685478120930128507045951226912822439782493079985324170481378240533401780092928.000000
2.120000,-973417017306162119115942217215885633847057145957918097880820522868277122230236632136187472414053752816225524914323456.000000
2.140000,37886289307346026006639359420844668842369542828144017031734679542074964118197537447630168983785119866086077439865257984.000000
2.160000,-519475968506938126868782846983497426208690125879034253882215141421479070788323572374332826359096792157197910965045166080.000000
2.180000,3100616734623896081366376924389335969148536916252356285902781863087660841642075150875857620647862302262317649075038584832.000000
2.200000,29544337007511205004489554225318514023740475232049556404642499909232019175517786399743442412958018033035970698454302195712.000000
2.220000,-1037027142784445709384624139694031701484653655757263938056165982067296790804867280336017561578961213842921075783444646068224.000000
2.240000,13737891981351640998639721760033801166368332446759024723269341050772596071594267846596787872950054356692635475790205030498304.000000
2.260000,-76309556398121702852730161608793294411508366530301527774675347383487638328825087800078435773563152195632062943469245588045824.000000
2.280000,-881197152449741547779568830242417225071014500766339120060102693281550774954388413373638610596358055573728616126492281931825152.000000
2.300000,28256659451351949896084096965991453360977247286639860952927508627519892730984880037325136466587586235733442373578671901426843648.000000
2.320000,-361721750949954470167720678725654547426895650708038924289757462576229348789230301463913018932297095446738266380324108317331816448.000000
2.340000,1855267692827420787556698073313604035007218273862124954063640955494577206417102108360993704923264174369821334546264362818943844352.000000
2.360000,25907572685939539836967449828745454152172637584102968239413244948720244076602826428624138401827148194755419923652081729983993610240.000000
2.380000,-766621689753901188037415555931173750927912540913074208494381310871303651899334601350771627464578581585021432663885673995533104971776.000000
2.400000,9483721204253102656162293825107455283033032551137687998148051525118778941379504415881494332452159491801790154989709713447863638294528.000000
2.420000,-44475211089885414330135173166020924804214318256516838536781579170023880916493946500366035676271831118467133868176164435785002122215424.000000
2.440000,-752510274646994446587844837943450785164054600394428067031919990220067113833734727089428222657512494313945771822030373435110608716431360.000000
2.460000,20714107999371113072826597415031132506402842253247108985344089423307951513218142297433152705460140928544067625895809644373452128063062016.000000
2.480000,-247611548841793245299817234347667579933317779704643834018856699151059369036028109179414265065196888316581837872640740964634024206726594560.000000
2.500000,1048473674825601174718030701524017335399386847945079810565878682726399901772095022438069768928468443763208893074838822288201011210466885632.000000
2.520000,21630726923209723824719281646507821902162960421815356399177671659712447481575507363340447337876302681183743550683248644623861854496519880704.000000
2.540000,-557520930371347948881015311132925612514138416991440003431463476887544240090477927501554640496105118881411803488228143853097073243465529163776.000000
2.560000,6438406132195417379560941545465919845911461192167034946549931308101517612705405681657903893233513955860447005216879753040098284795982757494784.000000
2.580000,-24212190068824072088976753682840323850711848678982138965917128998113812523756400543485739020165997743967786564397699515735869903250765037699072.000000
2.600000,-616140054000706445436892444127277415337526885147989651036240682562145940535879776765084152729596091225678212895701650565112558804459980689768448.000000
2.620000,14950019016214600980477258103011810539623725838600363359254485523592884610918260289385754172238729729366910135693083645536361030477054426040238080.000000
2.640000,-166731567714477139838555825761742117984244988852977331680628813849580446686634902193952917807914134616057532948820407409600258352012684634965934080.000000
2.660000,544458629369798861753519403843474100070304578217641075767924243018991227373047308566172952244119424022380240423452693405443088045696583081232695296.000000
2.680000,17409895205812011451161160379574187740846582568701198891535678022343470219663640725330296439762061462823937741786031454504843216790555263234067136512.000000
2.700000,-399462128012040986744076094126178756231701408710060936091206212996917779625769924746315523829120300952514358664778439602803176324745546849483397005312.000000
2.720000,4300264185406543391845691548809515413199665452942162592866733469881604259465018708697118992334702256787722687089603694016600135097808292272175170191360.000000
2.740000,-11807422512118935944598825473761617016577057245218301706203181160312902533025146458458987893011445353095005005829418091154264331819467831384823153295360.000000
2.760000,-488419415798263707566241667105521575660450469198587059760305646175307020722161892169314785478065143254392264103906877619561154462058722403101497412812800.000000
2.780000,10637096887031077246934703063865258780684988076393547224345564657700697910358109205741053626324305522490103269474378613743639434498244868633565761271496704.000000
2.800000,-110459995425299119627159767909697663753226009670775662908273731952140541570993955090009527688397135564810504644731096275053487257374617615549395532454559744.000000
2.820000,242745814975297194593406935475221632894440185350629810909550673308656980084095752344287268877473622738165846168325999881674015459528865093414567806303731712.000000
2.840000,13613680433427520213082503063721595902866046371920775353550071086667554731831940716498585568276988952123733366436803156452936937905873911293591500283560591360.000000
2.860000,-282317606883118031813985652021150687431175194644220202675395951897159976380350541369371954018375743496543940165448402609113116840501791886505697800251972255744.000000
2.880000,2825729177882986092588716157043209576750453055893006608575184160751460149992834348664681492377294302455427151209579601301664958004584315201779760288696138465280.000000
2.900000,-4568103720069974036699491031800712988030642019775641278049629110378715789886256940885614126117939593685294189760193399924301468545369530697193379113016697552896.000000
2.920000,-377223776992951872317652636339250603396898637590475137554097234396883559371199445818143109422629886358122900811326475716632526416597141907511469819946547883802624.000000
2.940000,7469092166451143587360954288012930211660045174921127869772213823175064435518840506307974200967836994140849693495849877873839923785156924501507918828666091202412544.000000
2.960000,-71985020007061130443052325051001776420966778834033119158489214737244607481946692381144851939790864715798006740006810148659982273181545006605819257472207012050763776.000000
2.980000,71813748417236296717270055157802745036652349477334993848535756001572040283425129759250181707803626183305511954720610160658672616095121802500430244244575972071833600.000000
3.000000,10396293192507695534290916742811494055792289147209095298372524383221230552368556305101098770289604817388599855847935967993980864689541249973996789867605082871932387328.000000
3.020000,-196994808772586112032632751294429651463945089565655330418597852108458091291782626322219641060224908083266448717205311288767359446301809183688269520627340013875100647424.000000
3.040000,1825981384809184816007761201576777710610592394488793609407643324764274884146129226226397641811867952570636901013722591053945349863132584546565995483590298747685448974336.000000
3.060000,-610733269052217098276950618915290960486258938139361014403979382422542482307384797023452662036194423184595557462701618764695109275969019057098591993884789169246831640576.000000
3.080000,-285099942424028987288009628053503757413307299451277203869133986293003582712517866468768639562356667063565270375348465153723156817455452095828634347481157219007315608338432.000000
3.100000,5180072129338264879678489164741623969951571711635368047524503527392009121671827768067824446859892749941517706431238945117456741009919858493217104878279210449809435466399744.000000
3.120000,-46114133286208100051346765982121287125822822571321816084184310001179653572163029844896315440468639204702240256475108236769339419827658566827274710727808001363389278171693056.000000
3.140000,-17533585188530184946734054696682620210753287000259396283740565482333175434347402912263054644354291562913685546539226942250968130754477225241617453865950831513085218624897024.000000
3.160000,7782377218146800652046132256980944071273199379185123746448173667075913803601293106693119909760122381317169085434771494651903150281453451326773573388599900890411405446022692864.000000
3.180000,-135813528684973518369005090259415943166310026007711459739618499839283543708058655867847372346549620140970661270837250933239057349489291575456839487979177383631199062770810093568.000000
3.200000,1159252533886832852226729112256576864038514391878019724820947342761167414058578169134166237355598437361615532647792506869008692786762786164832218347731177133853974866965496332288.000000
3.220000,1339383236761369440974108573478741717524165451247673241651332010450777942870322940800680012106649539369464409300491862561686647807951811908449942547564923883728888296851734790144.000000
3.240000,-211524257485249925110953384203235528043664008748438939149974171092694668160607359481804764229701814015487428881800626088854376703239273334092135042181996029210834085538512563601408.000000
3.260000,3550618838668449187183660032880731763881291642445282714884416831861359384113243677818516808229403230583292312082599731230301350187105671303761281900596586506991791317579900727066624.000000
3.280000,-29002133295362277014533320206187477071884687383086544946463573460442484372703263388511837822256760232160530788535150130899617542360579316820813256771808731188641564751824456331034624.000000
3.300000,-58061468444045352390230975620950315782803132309414298928645643389988399416868418290842560243217837803684827692996952726205210390314128220705036350812692370295663757011626947271196672.000000
3.320000,5726107373556855942361325068957625403428431075147087778155186336749919767214775268636176830603052375285545277180343022301432040985316345973706940350876412420365281435203738091690917888.000000
3.340000,-92564002197538575475224546540139438926568947957408330074429239234165143167925116818498279603756362922620588309817963476610163076436345859101725634005369643982667684038420460707501834240.000000
3.360000,721881437979901176742825335063039953420226388186723036376908396565385368781638149920804366373706674647654464883254541912837890000568207829350972758954528506495203394211269981707096293376.000000
3.380000,2117686465886692689103388404437216372419624275812106877889307868019514234403469316936347860274890079676674947762121531346238556596023977532930960520280491448540948417463959334568421490688.000000
3.400000,-154423762046755654035329413108655762608196421087533296995000342190935891515157451425831691767840983416118114515420106505086460981029788028988610705075769361779170716980370302799269100257280.000000
3.420000,2406447113481845445696650971605454054897476785506494759925798006401698768779332975816953702322674357181894003129353542786643908542968808014130823328612662053292508648442220509449894588579840.000000
3.440000,-17870261959986988942225981555203424090563821953537094871656153193609481166393430055618250245233006365217946812761017519439945109893775451314058986820899747817109314557354468064520858557743104.000000
3.460000,-70895629252472986238640556172497373293847185126521904304308957846936819563027109246757760364264356541132730723208755062238865396677564405356465317246941801319898915446482128792414958947139584.000000
3.480000,4149689084848962078453807477346889786130176962923411198467330863533439930151129138324723782139033030829035780295325562906688108624256748315902444380191115423898960164700283274244609163044847616.000000
3.500000,-62390956046844611496394498848839788292196078702380718634731493225125988038393438570904069818222519322508007903158124330256583191782573081050156015974279309078070740932617120506338029955555786752.000000
3.520000,439775905810601305067476630802475693197160002935625162837826477531519392659542035114182799115508008000705267137839926315144679362987173843837066677898647364946134957201209520106417729552728981504.000000
3.540000,2253757687587515385583630405908238680472058029794120730991844409941034041327631460414531876912901351869983521502976840093932854753079979577407555717410527053323788854635400277243415217465253167104.000000
3.560000,-111133394010922458123167132393100850573520591375710271480715385177838550893153140747606351451891316551415861166443768590808069597131377162138607096585137148161439298302757458574561621473098089889792.000000
3.580000,1613203082804391848145129930034379184495886809159225887294315308027883973029602247398234914175361430443850515674174606171078289688523011324703085379076260872083873223869018865949042261175645692231680.000000
3.600000,-10752874203909451779365911059420513602704550603729959025788445211488053115937237779178733435081335114747799965499885714301915245894228542061563218591770627941438059171174930646236430761616685135822848.000000
3.620000,-69189068547542834369383389450549312486319690489994271183866022225597129322586775531590188184275596219107504742715802800521160882449567287504727965796412549968508609768091026339305699584547141479038976.000000
3.640000,2966694337331228943422646727828689232160230924988040582150357274943829177218084323534607577587772790830384362922560929070178485490013286073096978797207623017816820219581494857988033499812068396747456512.000000
3.660000,-41599245703481465419995043239966691627370117486654842113225865871962951233446804934579898558335159904846610515575271668489006610806683348681763820935219129684512304099651754350313274291061775660990070784.000000
3.680000,261037928405930520334759249898972592887560138119979639110480736606886516850057912077391472119855444085920085008401557327138116694959229459202540453038382909251347671199106223533140884886760917095409516544.000000
3.700000,2070988521217106598055482398118415656927290012960099636967864046017452552622616035142301150289407501945930975409807066517890959037149200393340834438485328638139741731714662438297946595271213278187919245312.000000
3.720000,-78952132826123119571474271065866388936344835127571896341400579921128496005329480793670608416301447981690096300406490085174191916617806028338517008304017947650079639578101563938555207014771978699832905695232.000000
3.740000,1069827383412844971612839951106949100105802488363872547420693396613009251937597428504387408536954585427985753302266621633185921112572162701310276283688999490543445539722797658964355076739607886438600567422976.000000
3.760000,-6286039355588088679791464804414102542906432228912115086222925279529195493726538927534548603858051383310689310888004543307312175381463662384257820315747819976533311279402382339661880581447887658857492903886848.000000
3.780000,-60803994829559430633820453677019368506309898471657116275049912561497329596800956794020170164970260308967653218471375684933721454563526505423852573383411913618623248119068118695931882536353135633736089359876096.000000
3.800000,2094953614059528469280659906916035947622756331510275718928733510496942798490497325267319958952290465427501882822542052697577724309513838004751796598247674408270137462658584193801254653055052301889690054722322432.000000
3.820000,-27439261952718388952828007982350053530203699274637077791510840667152920932611784740399545881971265827599074180759710271795178612166129826284041332115765562661292689502085639419865671193979044254630102197870788608.000000
3.840000,149981635829999373304044874027572307174177303305278708157036308322280545226256746152074938648388177031567607739950419468013313466087287516612888404169203767994497939498212903381700514939556915346210538300031107072.000000
3.860000,1758081951382368407168447426750836368697789738195428050642914599828219001441773818615168600339396425700323641285446948244729199662085346111610998127402358432296690158271776510318883006588739939235867724224147750912.000000
3.880000,-55431279771567544276761301756012454379973999369196919585134159939285673920405071276157945165465479929804873983336563621192369291071617573259413136459715816120836820173795926860312078910107197107209942215575600103424.000000
3.900000,701868629995638873349480542251774631370954890476985395881976418090970725442379677698939805531362531874729562361862918470130698627372551176503701809110642397779366498017573906888123452931920185335327292679811995009024.000000
3.920000,-3540119154360947947268197663106325366352356672473422157674276351994404506155836632572205019397937573330200348586759538233987020855881933131879556941900404491032983839068601853592819145399252002108431578612822458761216.000000
3.940000,-50201670992977936498294143351646261759150769232860619671997244665817954460254544656498528393015033477251005636994233734677352194870306255246983180263818967233808059458755879256172343432089511464233242386681802579247104.000000
3.960000,1462683376413616434412897015895590523458985573583798605693246051855450881031170120708014460445293755982906536299732755767945539972803344903823992530065341029239194870370044423759654097700427732997906770308866699689984000.000000
3.980000,-17904142034498795466196994206543863271632380075971800794340221245994512380626273520854314323297807117934086398038343882774083430490190885235122083876773046791551618020375899093597470300282470801502082460184881148450570240.000000
4.000000,82492278144915742174564511493352054496551351853094070836285769114941334765621694549092659809119159971308853904300219097262523668973404735745364398547799430773566099743076156775606894680896074280233914163536599108401758208.000000
4.020000,1418595653653130108038444602557909308105924943400061823674795045405839816893907222380205752783687583528080528442476776767872317899734887984744823497435503780862358145652291255519512128489201371152112226994384119595154800640.000000
4.040000,-38494680954062555131920919355375624892930379609861759785372629956657835696350848511875125083737738356130544507367932610324526953604495365988969686564744369254241109162751552523776813804201671407217922636997950676338288361472.000000
4.060000,455459832404540262817236358194769681541563611535995674530821438944387856887986231954451120129371852160437782670431170006765674579415671012361299315198813376793208208597575057531733706509186784431021114198071632566837426782208.000000
4.080000,-1892201567048148560570240847052361753851830081228521910893496152218433626659186585939202807885824234724054784908892173131554209774730024303967310817233830613328724275066753335563293189491444533826849879274144327041332080017408.000000
4.100000,-39731009018426439323883414687278270248561811253007744611420807654469622084100486873662595711989606374481435653569589917186172259853466403013400278196493427962280363362976486430083548637720981682902735246028373412425782729375744.000000
4.120000,1010512537088166755821212580853031234453808974574172560098273062107492847882620330802916711648751963782617726624219649728490817195167188525604826705114257133797456382520081786002159756360242973482423945112775234006448933932367872.000000
4.140000,-11553797131417302010040014724135187877595413475424202381102065775427267283908730888710726781864889835129263439664373911559902167036653723923247849086928481776732983880310900637638230409342355384212251633127518864028312808005304320.000000
4.160000,42546368017588393890503056725495933232318280890511535530276018247833954184795309381034816768676812980585688007775981555520506413140348515884538638285129329748810023137315971829809476206227965718124929692618526445702965692125413376.000000
4.180000,1104199559614934553561969379291402000030140409122110809179710386093143178339443468396917665700324583540060580092014392343673038468906233121775553973934778854972747115609756031768046364398518471224761501798624020251925878575208595456.000000
4.200000,-26460912795162090351734397280196585104540875597957177832751674247789923277541354802000325847574749757977841896659566938195577278482508668203737031176826899852046943702728478250240068934878105613792555228755932218276169735744287408128.000000
4.220000,292247453094454163566360016156948314993750956651984708257384780488357883548578435565053391860491388711581897252455681552757987995516748830349205336277334033820181218720277550522617745952170833866308021003868802714522313452107771936768.000000
4.240000,-931825572328044747496072461685573365606958782784880876570673894464084612531152239969820651215253206770681837949188662207949151839303988955923347146139851601424234216331399787535946776506700799437121165851564522510592541957447070253056.000000
4.260000,-30480340948668254822314604533794432613521769228706884903055125227054975156403086580339062447347341438373207577699599696661707519253658074562700493913831194592707621797364535970275308073502603926665958010483486056989010021190028574588928.000000
4.280000,691222554487631399617408852516183001766895233957831293345824487657294427023004118760381822583363839584926283779759928332856362931032440498015906712944546788340016561606804681252081882097829344551342398250846099059119032813135557652643840.000000
4.300000,-7370461743263414426708264010687251339988796058656120132209378961787552859852074739056111008417167015756923823290463120122779345241407005571996752509954253908741290747854779432511819472998249065732594115803344464171556931684504759294754816.000000
4.320000,19673677205889520665623600558711305805465005504167347294648897172913893813698726000793426345992849461130009630452788491682922828075259962780599978822674130692359800371581450476611022444205475946097473437184790312668221859656483413780594688.000000
4.340000,836321657731291955954092913596991851190914998707981623899201071608342711567660554474739533900641265969081751185690858598432704071087403370498908084969889667646488495984864346757899149107293076602152873622311082080161466663839829525507604480.000000
4.360000,-18013799536425419017746679080392675133590599801461713060117926320156872587504068008606238743104968575563867644942410582200187490590971553671569458840628080508674856665021937592741007572724783459881830446111681900821866805111261698764170067968.000000
4.380000,185317213198526648952923369326067568542351138378522552873062124629907849376255236961615414133472764748996936333163690440430687913074300395580155967556764822716119402391261272094765172814005210403492508858598141092675423019595913012966603096064.000000
4.400000,-393053247094404357469293689415273774087003246393241718273771483256249887877778816289342829239796407505746366967057640015976905441533638427274482150652454867072333428305381570713237896141351619266570062241495007963211800083228899853684879392768.000000
4.420000,-22823106514752775935934549411129780142807105730437485973114962089841129168879973949922407695006023454348019077568643998192563332352215955030580207448286048381297255795402253480719847467682842014002440643693865374937604333004356622057180361654272.000000
4.440000,468369121454338562574284201501435349597246187443237064658965782752887096531482005595160105320602171739782032477832872374196315358817247594106561292117799194817687932693070744325219162246445633388916747579302612115643823586904585825899117878968320.000000
4.460000,-4644773282618377474054820464324260279501457033488485248374201419643411464153207095714337841020045689235825863392297325196040236911925860526395579447715927679189324246669119329244860125489010073157342119034663166323194484529133665684892745203712000.000000
4.480000,7149097114273125708846320301301494076155264387780899300045624566309829656978907582047212247107217927558681114029471862543792497763382782618204571698253315722560843945805267133459852354267882044552973257400264197650002429530393556412858357363245056.000000
4.500000,619789695195563493264635474703721267391478016464416370491035137845684672427971795022986360076688926016772907619154579241291456884416624235793207668211323060193859659359498794523898766606766933216749327584558308670881501488960064133652869402169704448.000000
4.520000,-12150238656318746578449718159827363124178857228323742835453806119967501637318080142166216483584502544105291470207919490896119697947925493942876625310726950643593249920522321555685500186944577033368689704352126671730488452409043904857029360090590740480.000000
4.540000,116033045050296570975763414379961471839332602801006082777955173776650485786533071090377939125593607491853212806342474928634934917788142085671030051003765834576106280854122384702784819244935821737716010178974172420995590651539309855318586709295830663168.000000
4.560000,-106586974959464320906844555145449107082446376132636274023445069944663391616504896588820367975568319488024127958347559160589312760753631672994736700435909531829298379286840092501222547767629282928798929944574539643778805758768310563960128816030194597888.000000
4.580000,-16755841249662522920669087281009528749596223951969012163305855055714714020446296010995108610062730209062852455950966359395838926197437348491214137677424529377845110913595233068766081659860129516118695104932147168419293009689598498403367763828306255806464.000000
4.600000,314492436651077741824385463608909808156060721761284117270924807025006860882522960252180709834510654877722649881305860713977180506746099861369387047921603912973314376251359324534078468667890831071135324118112158470899891904243380442434013324797804929875968.000000
4.620000,-2888660016208052578251381275961572931905395769877686185831303850483220167412558932864843086914681798855171565681949950764292409345751438842039456999300327704044012321271367509694892989482634014995793332014524843587331639991997581582723314677697087730089984.000000
4.640000,730804776602917519266498329522446143190215872916543882625129964525145661183965040538962224089938333874998272269059473754135466754616358638615595810243627476177278036237056246584990846220869714837558530291011712426878582852987055029171089809715071471845376.000000
4.660000,451123891316427594808269221129524047666747062538439695954998039254725352779261097358782209127438444714665917482851982062252294411694422191018323763030268415468502927371130638534936511099377720864599868923677647969775617756512147483511342560228395131953217536.000000
4.680000,-8122259775342444661268410713797413969517766396779777894919681994998498224624090062692081655357557648739333867719720296817220339665471920149124130190244649373494576134738367084214568212882781199445597599466587678325411375818069292036727002446387112269160906752.000000
4.700000,71651326181523876585107662650813805873606079009804137352329730959353274630057411019299994372894118577028619110449754739749322649796809426037931272628083557661020621464685966903279483912348755858764770241699449035956488178003452506024244981601929346742419980288.000000
4.720000,33327677907181511049951207269321531800334139490231280925837651969967175873441111712898871354279726248472982479645988102337517221783728835549557750290456195216894942354003563243507996901691278530224413316832659350292010458529347654674110196112072984915389448192.000000
4.740000,-12099445057671949579900616104677856637043681160797368025548435559536396823279448626076880578737627031926179715446240461522957029438176317371099833425221264228386667116166669958672300766912248754844046433787860686476474249198105785274484999745809267067005303783424.000000
4.760000,209312194683787291808816364933671445143339897215162634911042168288585515230876627914146905388666211973789873864504941061599897786714793247541703175798610372408342635487289319536520447726073336509416190381038832638420298710985750738903502867653403851899151077867520.000000
4.780000,-1770370707588144336746097684073218649284861219968895188308686198852441823867258225470826718236177166132984356436901930177467770654042578855831897149691461368535243118217308997661748481160914783887712005418886263756701089340042302887932158898284354407776507079426048.000000
4.800000,-2203938594615490088363901334915968545743926389112602347076243001828841110983718290101166225502353573383071125437193628459391636205929882740743043066339768310786115285182641090418045570633340852838132729754437893879520476669828696284426683167350553905359295648628736.000000
4.820000,323361738280046620582650767689977137526120257782119041748244198295493240702940976644064257646002163107548973393049825723611008777570396546991307175343550786006731872374383919040880784473650645378743650133966322607072022173061269949708955062864094158802606528497975296.000000
4.840000,-5382328631744985494955082130460361574954248313127259118441690146216040080403976575570211828526244687073511913724553893982880901613743302086980028121234856378360648289576384030035325292604557548149521768014136242688700666583330759001790252474727128279734112751647195136.000000
4.860000,43560778661914633702338256912033869251675863858424052200621360221413437928851000472069921998416956034772926757847827127531384463621664975949308626148380255370083490913953868492775825429812472253414838575483099364199450076810433059873339487010174764377850796702460542976.000000
4.880000,91368248153924437430712046156185966462506143887794965661772693729015967568610749305058694969182328092753189681971378817965829013571436656442690333475679949506075802499884937958183211219471209727656203719839199214863882100223518364113466614557603884880214179175680966656.000000
4.900000,-8613177259841525039724726280286154634287795559989917446758145502644105164834462452537587670272907506985501951574372972656778749281384097627023518764827897028554875159145418757267018895830342584700607186977924564350252223059368280385232712734528542219620954351303582023680.000000
4.920000,138104646054701726189775466428163308028530491814317334583365434027806348926305069021149613501601292401692885931204181638622158412091196395558603397416262363146535946801107891350752101170147138141104047944920730146431155427177572589514962452079309069000049945577778464161792.000000
4.940000,-1067021930864036590072027643876219482984866986280040030166002202282812022065591380805842390329063871157808955457667787381308470951311461234682951899136804441175582505895025900168592822683086654771159902165004386210224505246140736371726779031573340292932424583328221397778432.000000
4.960000,-3240326451332609090880841123432089154011314449742465979379253870616648986199466592547506813301834981624909919686859506020599263013762529873885093887328456530336806206991145944791470607691674478485915410469281349754233620958537769284172342996117735110493178560970520507973632.000000
4.980000,228704558390606334567929908604035291974451501439974441559622541514084118680732919289160371226284678639679607843911272080887437225610237963353769928159773181692951000718513404898313851155109042396150759057906269735121772031072324526430135094927610951269146233015926345024143360.000000
