Time (s),Acceleration (m/s^2)
1.680000,-182442454223892949151224362866084759834895024444890169644522447016399678799114332542739418965197455360.000000
1.700000,14229832288927768759055724453180238982174318374168747122294511718766068161226132717260517815221827403776.000000
1.720000,-227389341305416272554594837232814995668740572309236631150450966449555849942992680967292680161333136588800.000000
1.740000,708205354437704026468213294781738467976142857377476125070752848569089618718413537584622071229863327432704.000000
1.760000,45087997925135716639234943822791617632540502738289958265526115244335284765062672289218527780088835074949120.000000
1.780000,-1052183298641830811683360051755193999339539603288338913714425402937286914394450792407544900083105955988897792.000000
1.800000,8644934838956036423449938704079657971318315152734652373561469086286626015198694446635105304191498920287797248.000000
1.820000,104820570096353030836351995049474280118115054056487073691130907993774788190980526885637835687528056047852847104.000000
1.840000,-4248392287655671309863238811868093746200615707018405049398167148856588591847714328539381885938630065616211410944.000000
1.860000,54817859181414155818503681347363715723828935232532574885220349152998489113753729658583392869912863095297228668928.000000
1.880000,38687094563744885868814082088329277470605037339374029061026922036232404428034101235318005554007493082017748221952.000000
1.900000,-14858606045401949882737447169911397676609240458137000452264434155437792191012470945777105907125442250987754638802944.000000
1.920000,276049363308842670234949305487470141669051543669402311695042154030354847463573475588058256763523444967599689521168384.000000
1.940000,-1490170933763622687394454242052037722297965426423499071969647867814074111048195054945049216077760687124639501881704448.000000
1.960000,-42308830160982925662683831006035706888671728633662647544780048139149126740154915527563669383453848338486795747886891008.000000
1.980000,1196864780926295908761544815464802093070328527580398646002883718569441075798236910963278598488106348966019048348823060480.000000
2.000000,-12148709923361789460893832175129471797691423882081675727939288310810239538088697007528740743851261355814864691514652491776.000000
2.020000,-73766330308534421570040601791290454534794443341594256408543075402930647681752950992144050567672699651273181160749924352000.000000
2.040000,4536808800732469271523181613610897678887416614028886383814170195300347745012964003123534178212828383080190636663965799677952.000000
2.060000,-68272765832254972092037534182567356207146699462462352348381826492967890736120067929926166703680693855546361286796679086866432.000000
2.080000,148279572636938814983058611134545402789145179951517312203886144556638723227618622063552002995491612549188936527924292585783296.000000
2.100000,14657167826652163617017653095880390656456417597286681159907462762703634796422435626921771674533535593160222221591347837618094080.000000
2.120000,-319575883697036137213069054388081154947798967369704531387206776415636324875332910538900838181466915737331311469440373232007905280.000000
2.140000,2382462243877276150907491469611684745110340708885164910329165353396958778369609137433321247353788705420621733595113312460377948160.000000
2.160000,36104127986307117858562724017807484407598357630035570857826547184205454369662962344495908863942176697465408949942113345396090601472.000000
2.180000,-1303237883162887461568864396416070251049810105759174546896181787223907161231723240876285629969464254745779476015480973410015809372160.000000
2.200000,15776935396928561289292870161238568233391831675603831842045337551057375188682094388623884048936923009904912331467357933386470841647104.000000
2.220000,30649862880961500059849143796974897108497299271401973429690233402639843429473040418192594918029195748552293561570475127063555344433152.000000
2.240000,-4623838975131746625821316027871681009332844026860200349753119518323814014107412402068309038239742303885999758581383901546190530240577536.000000
2.260000,80883109963364349664281343528939727949714078201348482721028999818484719425061557031528546829993612363517776259805113155005811006543757312.000000
2.280000,-369718075654116754052551992494060935832344550510499552365421952462782101827161760098656749658315805516890013346770817452307408985220186112.000000
2.300000,-13577984148532851260458806107102182438950739131215414562313304037517819985498396548130720200718507959336770356640721213900794481718308372480.000000
2.320000,354862644917847305625174073085862162476159114061212511697385859333174254113715751462298675432196959887290686574614627218701403729476160847872.000000
2.340000,-3337051554491009029854358151406865519683558810855486238795366495842960760593435339435286566200597759779236473983910183167913700868977986633728.000000
2.360000,-26622365071974129667208685496143638566375511577157456401589399757501630777189148852104275681750857032497220261839924398650056154264628277280768.000000
2.380000,1362136180207385664407280865832726709721019484931697334839864782755189206200697558727183206884585760840992763408874251506734053987246765437353984.000000
2.400000,-19315635261119222393542964957435698301549071994082497960873634018862179130297895536752124040630143131547339034503214368415119500717861545028091904.000000
2.420000,22698786023085147803702672259723908468739316277826741143868033816210363764214292177348438418607652336922441602978803361929927031996377894177734656.000000
2.440000,4491167214840223689118569124635553442919373715126164061995928533220149488966454877384541288037077075192697267892196085885671555487224429206671720448.000000
2.460000,-91837385162730479177140644218033632795716645601976670190799428490983564363566183939895732632458694449303855026104030598414524482258531186857388015616.000000
2.480000,614574492804794399020484701801683044911092155853489114195723229642790996905356469196142555131906779546571418039463862833386215668416264443545035735040.000000
2.500000,11630811383450702666998855294402820580802368925657232990102586602563818733113705229670194588168575355549556290733515307493717362554335926931515959672832.000000
2.520000,-379328675895262909939823875357216875885568886635560755929631453451410056881426068170036398255632314381800143533087542822508636830439808871073327618195456.000000
2.540000,4301766787964806157404951788473196794614914086410246090667878052235498437006032436679173235398069167693941837281476274266478983179827263484961915490271232.000000
2.560000,14222097670454830908689839355213331467094070226096432882991860351541231339921670620822503828883272607582585387596748611862381513720653262441275294511792128.000000
2.580000,-1367397485187192534052948950501870425711245230805289639800285960144178584626525465054899143035624250030810819626147093787848358101232000290012344996325228544.000000
2.600000,22556314106235015076393732564005026215810979803655270705778315055232758309265424886199072643113247892756783744763976072900917693200056712311580660520584216576.000000
2.620000,-83808173192392593505512384463410710170682820171618191071520334165199467407580813928614411391343334230259531172817769915899815302270975822644408395536814571520.000000
2.640000,-4134155152545826210991270738345706781782388630832429060000226741721115805675356331342182920516780464225496532914125996388823491426619206745044211879607248355328.000000
2.660000,100427245813185492909667940064507289219048397244246753696590858645080979769074288381980700313358422967756516324315176806591756588290154254324511311598817791442944.000000
2.680000,-870375264930430614514825126841121919500947528207444442102886292254798990700962681645943483647186963888418597159877812485823112585877432869454703971049620876820480.000000
2.700000,-8878309657124430839074840181040161054802323941335938222136971624502319930158480961881044234240310124793894761025982246577866968700234585158810169178715195818639360.000000
2.720000,391055639394789842588132665920419846372927725745752191465433690016585584862762885019209175695875163573496028150963564829632952794540633974248644024152830490013859840.000000
2.740000,-5224000437531400362714437166127251795833838673944065691458133304691403016834140317827938442931191392552086062490765858390590941432903279045105428416869189240070602752.000000
2.760000,564960784202371537104498836268140873638613609167201767445647691152613628763378975943978436288414449306559793208463866056530237259486846081066918283009113324552978432.000000
2.780000,1316075162058244408380621821982424115000818411791202471332968094280684646725861551668556745654315867201353570210743083630682558215091242441915977279918549356000583876608.000000
2.800000,-25309126100291340026728567223229037322226180298421808876724513697615791682546128252099956116022031350958802089626355275643672467405016529061091916972381121013833734815744.000000
2.820000,149764889085201899888491309251230027284050878764334323743839365401146419878674543119243656272705763061991321449873665548136599279962938992375362933490741626377003016912896.000000
2.840000,3561286966795755624811405741391143296332023330861698643621461129186656312587055985987411410053549769890353203369817440144034318118512495317537636447300980443699617678229504.000000
2.860000,-106086233557927975638816724871792689323118355644908900247293905521925719943367590564288699213061712979857415122745469055007897475379463265108889471667645313060178319460270080.000000
2.880000,1124104599127290953890630045339743648569253454343082958853463366794922144231053652298244115602531418832510411847706739647588778989120951031955617565679366576690257864068956160.000000
2.900000,5428853121227381025640899205174242416604219707488291363903134750123065708114431106996648649657437752331927858068097238247243113219691544736699950404682044186652794010239762432.000000
2.920000,-388867493531163752420900919443335313778045622267317952659567147713005613745570356634080236383849583612858135278373672029446293765816460087599139188079084481554517037951506972672.000000
2.940000,6054011297157320708960651043680373796726838475628434778452959468122684895339133990439520207680130417469565335527916712751677295845658116675631614173826336211088873529582064500736.000000
2.960000,-17077337551917204522682211334974249404755857834885008626887292548529316389182402111642483272703209108556349294622749506142823911387385104591103501752588251691739491760750859386880.000000
2.980000,-1208425726062707535820869262173480522249390829757275902588055692000231200442511532526050389067545145882995088340069588310963267927256213659048807990378328859729705537625340537470976.000000
3.000000,27413379579280459646960437996292534015672350903364764681658425088408608788314421592798276739232339140157975035612837126825084265943095483143190848534493496354144519708082082517352448.000000
3.020000,-217417427104141623360553642787408722828057807623416650134374155443824493139445963100591084567573829944905012902066827109083907322011162386667185903492694161145351176118387823221932032.000000
3.040000,-2792872812177717565193692892529173433691041304877180577641829622513748356807592178237677873678032045910251105202616737195413998829115216664398859349201232928073497371737157122469658624.000000
3.060000,108415466949301784063014397990540090523580688220562853168094037867124919159203999579622442537536815541943072424175926100532325687535326780465229894023899545386256607796449359963751448576.000000
3.080000,-1363016591055669280871255679228405608543885385056291764262523419306698659395181667293133334760716085128344969776959070381326698397404409221796490554404637160756980450500134871835537833984.000000
3.100000,-1427366764158029631972014772308911570450315108722125031239702000928008963521695717766890547982317983330963285686597109138560848893277612407648827593747500263555399689672725082923465703424.000000
3.120000,372356447566547315058827606118675975712558837887351549421099209367658156228935313168441974190189143205973911546781779476573830863710137877470014789571559551707171573033725533146866824249344.000000
3.140000,-6747690104665503364483758287684530411562233611969370837109670129401307499797697970122404964970323243407298118126874945391374587834190421802044266846276566508616900784326432926666326888415232.000000
3.160000,34570240939963767658308010384272202420983983878298901576778120652459242200321393863781363895474412551079885719561165197261076931628532717277245712502495224018640935206912035560406817878048768.000000
3.180000,1047706151547187159276317823604076414025380623383001690843000582407921947659270115566989025827079009223341610287119625211217837884998314196634359798131687959919908093576959243498167001491177472.000000
3.200000,-28745167139260658833749962688832884100105840009752747377033529353549941299849418020154273080428028024034721106369864894859846072054489188493902114054866780338487710878816907200855948297741795328.000000
3.220000,283572263452201512200063428961986977685892682827773885615810889729680558511198174944459366184986088151559683337389302830185959547976056608748209007308769748147615676665888544267212737784152326144.000000
3.240000,1859190972823256107335134365837495288469611521753106851319644583722816256267402918838446603400583211732536316049327720537024680273238064899583903704003677770305059662010452842559605436003693625344.000000
3.260000,-107196713235725222230173296075879902819137555229434347943815852576898159266937273858836094028530540130846133432874010377117367291722784299976960038942104021933115687812793433838776963809442579611648.000000
3.280000,1575345515219099107484155155386572020505206020252077077617837233614034304995110386049245672355228922067271177038876144767969304926368071679871490353205326605346061885059930996203135121807416733204480.000000
3.300000,-2955012296185694592377604590124456778672497705859917882278695227343545612064342516692426146490101525481900084639340504433566640329317310002254761807562108573521426288675688953940409341773403490615296.000000
3.320000,-341861369035835454627078692059845111814920666083123890251804047254341432051098941859572863125091485744586587413961615702254650006891474666814274332038325235146049416047539085860744398474381638009618432.000000
3.340000,7268709434729698665251663483448790328994625688734913876375763219670672722808735307924098025077913208475136413421726823075468011540000277059263469702839313239805670720911559907244353899997424051988463616.000000
3.360000,-52262011151580895330174125875013912237354494822712627298472606067685161299978251953827370157590855882309468193923505118677619744356479439840758188953804809514768057248132796119767564177303973246256807936.000000
3.380000,-839818880693352278772306911542368757477711810315340219362935686435462765832394467463492564171593357051618652718734406408232836594428972345621616282448221033267889259417511299002318102705549497028214521856.000000
3.400000,29222095946239241164712150134282392126938418671228401796980123176107952738073614338691153799177425939745788203352835804280409762826343714770141363866630260220681513280918396286273722338854867290102003924992.000000
3.420000,-345172299715707947823869057887554265052349663826260557225014045632366398453716821486538066295794174219259025215797899698273071455002090330108597017473364730500717749740498234037145574397392698722733566984192.000000
3.440000,-798249709421452610775936521573833283000853230719549359313948735194736899915251214685097562766129529546285779203446382906480659713195284102924380299912382891811205095783504330257753842074214104754696981839872.000000
3.460000,102393854339152059329753610629311201686324961242733081792435772754939897805003153263345361421792585561623250965174130420178621218655928089691538046896840530644805302592879141698733642826505713887627534099546112.000000
3.480000,-1750888898297911444388612109800571566695106160507686586420280031523668034126550334243124836328133241259322042937364752408895339740674612800324942643168620652333914632276507598645642037947986235274909360196681728.000000
3.500000,7531716872161308389289655838902744212553594584196306697477310782899503966019130957253513579069094353123411229181916184057093346013815601820375532833086700911398633324674744982818083582871599961860867438294335488.000000
3.520000,298406301615202181996474971107791149589139550270293865275849659544074517587602796051905463608438571103753442185922178196043207715523739662875063393395879821776268697854459092570249138755464543776532935230990843904.000000
3.540000,-7590022893606369465988245910921184129547064972261987544227924964668055334275464784957477279950217369792851522019975394780741714186087757251875578938310734924496056503839341668986192826565301995410198342486521282560.000000
3.560000,69378028090425817724127561788381939268351731807438547302047086647817499697660388020233467841371572845774622489888132298929352679814373631518809669013864116785421292796603234562379652544741316578999208697884911337472.000000
3.580000,592844463556072351911103333839570278499780341813275748685616892364335195368444462278212333207641502210100709228859113339967235968793201959407162782744333065024041954642975320750266393080591537817668285862558155407360.000000
3.600000,-28805247617124485316324843612631747751555239814650654494531166714504599031986538237673625904169683001809302351477527654139361960245375248400598900770907221716691799102046398298268089599831142937485311190644296031141888.000000
3.620000,399450277898238648796386273550495394333975603146966895696180100712217146985076416364422739209543972865034097822315796948113900048095886100453629399988567455252311154811310866090012965678845939981232892809461219798810624.000000
3.640000,-346658769897372554603295784096213690568637562309623568509638517136957023899766346476530139595768221165800243725440814919466102450091292478837801882325155194377705322386443309604232339019462684146041160591172318946918400.000000
3.660000,-94144202562938229638056341585273258777886595439791877642221869738795587754785997762914786614957666732368985407359032299014629722624485109450415560395998783493340395914103686339806342959940247956431211056106377117373038592.000000
3.680000,1881448512315493938758326897540558711200015966129581502593666764112221593661054780904535004459848155675307706118607581196189244525596948534005735306381932320806781259571279092129941775348743110289659593156780977373069705216.000000
3.700000,-12111333370565460132865158247838885785174115813254863715728590905514818240583766715412160501112849092836908434984584410363247730100921007733805653568699873433359447917955508704606842058029680009614771151318740092010557865984.000000
3.720000,-243607629890401468873606072818109573384378742465502528742377688578655477764597323318313200767234068737935456560266979273730226924584093761482005382188237291395065924493227806102843582086957946238339426167612185925006655488000.000000
3.740000,7694717591876290515079519926397452685152707294305340383851433220715344022534458379013800860844638926560519943073670602391472701548945082980179027050385831718846374844610926119311927855970924561678098290250198967828894405623808.000000
3.760000,-85190045348833229871683818202542288330903785890634033939216308357194847651573766242121049164900268981090806056626046908583525736226655498997120890221877411026324015505407914258762868638776465010863302333214496761803699604422656.000000
3.780000,-316501430121592814295322923646877635170895393526003978706780523330805513495760970224938829785415428122852540313312090041717096720998921722820561689783089225832606907526088346850353427010448200094458432729235150946590859456413696.000000
3.800000,27498619614622594800170654454911664917441654028996912342844943164032707683002332037020795605042748841033982040522267990929060595420375496057134199258980444492834621707032254049635924110268838502685940273523450330283421011642679296.000000
3.820000,-444052185972235905967378711381526208548448214751504187651789834489997350371260973837825534307629564026224634266134373800844612969771046608482639658763763892293922798383566432219548870031168756943661010937485547071627882000059203584.000000
3.840000,1529455285063101237021941678402489768416155231348116034263858561005228423439535944723493304999631740725018999803216323582395662466680456672190378765789232623010996728952793940725569125233635028553927335747209747658609001700788273152.000000
3.860000,82741420970310589756946412812038721544428215187540224360300770205246649488392983468815863167890619425670173003771664282286748148163997313543120208847824979340377435112946201570772163319464799603309390215001527709755425782530666659840.000000
3.880000,-1961123929235547311607846304982007575205255525559157649637543055080850664694299692463454484795021071270389327922462161313509146813600180711713485447767171172893468826304700554498337563654739172872582295238845449725485482337908660633600.000000
3.900000,16507451947552812403085172394647186849735744777809474543444745356199101108282983995980532723730407573657999625682888202840065290314110867335722444495799490479873472213653574803302449152343168656693943252272230413122974458103736632868864.000000
3.920000,179558745962139549709038333893238270252218661659224690603951269018983874253033946237528773262702651325407455529560566540023348547869622908261699384312753362554599659169753963339973128790303176860669371281250631331839502257661125209358336.000000
3.940000,-7576256212792391587891138773494110864715686982278292284856864932997512130225036105765550896376050857228242947268201807974991010292750149975268793215088995820691499101231366796282319387097772753627905276198942647342969140485054991412756480.000000
3.960000,99049455026803702189695446488890030337869716614962069577904533053725992446200278194522059345699427898743708117530798176168306108703340256648440609257949383568468694423307561581317369876797459866961213178868504255127685873732903258923466752.000000
3.980000,21570803662016720534231740085518894754859155296095434150043843940022084486951469011341793471539119445393487276739099478031025440737556949066975066027580773552452336935233571126651517587412277699721160040871449995138212160425886656092962816.000000
4.000000,-25346390506995986415996971982058379092073061820462156501207246588153563593384886725260586847106652326605162566502492547417608848878327181553582222271819600544742405298562477414711860541599258050127337642186264488169563947111463082255666118656.000000
4.020000,477127928896672975439630063813110451873167393242681679404836183145366501824490520129310583552377215150620847057765018118950548354896089010729231418451371516657184223306648015005163956616533020150111992592860250148645922778513003070298649526272.000000
4.040000,-2703685234308799661160464980872499058715022762289629292209887912554647934030983680063204623859985899287446818139130647484188736329586689566926831444452165249438260916513427963753402746777441955153803173207677669939939233946038709803248561160192.000000
4.060000,-68611969559628905247676024745294679367045699060904602255323827029145130956587347346271107760691170178810087650959440254596805866694525632921472487613170141189438302570547871564333851028973430374046236594951529858573351878084840738767017424715776.000000
4.080000,1986461503693952356006136633946166526771780783192264432354893439277763760118911502455112151002703345962455918430533577783064504963603658354900837294145107508880595624274637082347254167475513709550753398217998109074476412480712005966544750180827136.000000
4.100000,-20547363235266930226679022104783999774974537617574937995892917984616535503436400734441518642945767910696346458323124295119458263245606422223082451466298238470701474974714483978352279646190203361397419108930811975639194742008859836056303239037976576.000000
4.120000,-108700913941729182819728916341753534284141123428897896823671075750304362163995755529487348886659250431568648127313135034802335031316450740110199759923960304094523654474238810404389727135176208934038655728202291537872411416763228341869966633132359680.000000
4.140000,7238170387041981841744765971962761546887829947888406339390997005798280076055880086278769634484538504881148088900304536263538708380098201397066097910617858651361130279777868711532958634521007644455175646992745378795595380338146214109175023028993523712.000000
4.160000,-110413509406028652938790878318191384918738904557989088625740460210357068198510018911838810621194367713880155209306780946150819135643476104086827605544114008032799325430213910615770291010374624512718386738730928344798143379385509200045496780797687889920.000000
4.180000,280680972795558144078352606529352646586731902667981076578005502615428974253401970429839167809994514378999329064403501616156655285948433599640729100391163218515068061741087167833343298050079947262597461777722505396131710377059273449625386747728068870144.000000
4.200000,22428410969971750560997671612422061220611177592115858397903730734078926895555785363490143626653847121058629941431396032401753077699731978812411473368933805488060231680429838491131782709664301698627957215231868987173634124227224546108422408207525962842112.000000
4.220000,-497388567682956183931514021120653669405677755593977123059003614072737705874449889364241113713210924722077088769177475982822200236631407456933163290120896461742727494126508821563726242591739387222577998632499697627369493673544704363740919097286194462982144.000000
4.240000,3824732169300230902929760177028048238543493328100062512070427606210358631650809050831108890081056547265352500338373472279285237836842766321700283630036021296348372772792030423621681655484343367694485523389099858735858956320024371018771876375300848788439040.000000
4.260000,52287046153612792220320289438134140947832313385061399168004130947831570005355202239253154586092499921689625022516466515930949364608392890621437624032011780483084712218905515022208387919470228488851382044146231061542420985116130015739994978036413395229474816.000000
4.280000,-1956468434791608660754691629041534184664200930582499398842186628072936359143441989703443350250820867010434901257598596548051909561134144954018038281035760357488592428065093043042855391850788776426780392814557258705366762027895372916245864450590687334080970752.000000
4.300000,24079298771933338348405232656687280674709437003259248252891072463223686832924502781445141407282812456108252526550524399689415284034456291244338385687482763099816842330676251439133276156362400238379379116884233142639289586982735050207502427362582789383019036672.000000
4.320000,33688479145302016546152954128695590943645270490029771124201278690076881631833116917775805533662520923205692767824224977511140827384414984003691913844851517939664008482462042168543171675798217645167336921788854255340294397041638736454054935016630616639341068288.000000
4.340000,-6693285532121522582657429039002975118581470190890074475053900771560178554230127916122725485285222506410002021948856852417681167284292927460398016194644414757446119427803136190713947312963256988049679878298874119178768717771496986949396982026080786700163237281792.000000
4.360000,118864011372894261011301732716369206496522386361080085920913083014592105815787371140105801316918094004509134250234005373162199840855366610388433760696316496380501968263704395181951441916080319861024537412725234695646913789230727496797800479622182061888716039782400.000000
4.380000,-579051601287998611001478373072540950638639957910800417457391370428690243137224733608430426476652227844553823871356655586057775534047376599799260644721602195666110329625543081997469286300232597203814513448760312723128623825308005422628366642924662368745186666741760.000000
4.400000,-18854353479777120759798747654413480317972849259763650734874879772716982001274490596852551707041131103556791876919095539778523944685984249260245303711703570581695180951328955850669547791830019629188767660569416542064811555937189223860948756229070836652784775067598848.000000
4.420000,504131173114876118629607076952332029266952146131209006682045350157744579345189573587735094184444774286313133530685223852361529114072077829535738646968293839017954467099829534048960908948084704471745281415497043783296331488882678609752979066580469461100487268406132736.000000
4.440000,-4851746302788354129122625263581616248446232886118162978277732654924929263494875188637760846721214286903131474903209494658261445478932221452595946724984901672369713577252662317995455078177423032946616294815104891934775498161958186553391273165947964737417110458040582144.000000
4.460000,-34371937765903863170175118156913272933228673191552580368527491402699757356897428986933018355203579248472759245737739039208244474591431481463796783347988207924949361430469839007882534493511625898531531304327625834365274030725909032250455120994003781318697889391362179072.000000
4.480000,1872506830700569271968350219265967789133858918729376040887300986070477898366307261539333054256601538578147621653605266201263063473830841678553088084736782134888728830029962901321857996011859444240678867883357035345424480056209537585467576853955153769493381397163030872064.000000
4.500000,-26978025538023927492164795138023979764974003530714587353905564116726362898466752747900374843443492820746814181062545677121086846241095805163685393721874036708195013479934968537286168478786309528199265993651102907941945392171511085596358547006868270899745706537320687075328.000000
4.520000,42744281397455777341202953599267474509209630106849937612889576932875838139102807786328227017908140288994559600079534520913071443798858996205361246625154777823306337375009201410666013910004611285712582890296058465933988593662554257219968243558184139596501745303804178333696.000000
4.540000,5962569121449753581313091283451749261710107308874376077493570509516486797284768161477635631839507213799498900217001025712004025262188680483835325912540364808336251580906858441827110118111380645738476384005565003628705858843468358169906727328304395253694861998325902321123328.000000
4.560000,-124118419598310333919360461232271921099327364868277125543383527943060006814112245081259623374609383988669956956712221457168931187354883246116671114628795372679768304624628937937029419321818515087377992672784419416817747737071031594321178343622536893754248880457671944628600832.000000
4.580000,862901221285218354134365281611735158392163545295650386276758029764765647451928976399724504222597705840438410080605445474237520214366634876764818850043638605551963894633857139945046144975910321467578708370747994041608705856208626371199526237663575180908460301048599179457200128.000000
4.600000,14756959518888285612199989851763219728591270757656498335923977402895550401862980361359729598363184604503681683577326700797971142027165051116877537746295757453591881936498803459030675842667172079829862862522730626262286799252943205740259513804893640384412903277745280431178121216.000000
4.620000,-497233768413447935219134234610501097404196447024047624423102705007227010208183294046065972118511189971972075223617850267505614082068402191055938744430262494157743345714486351974383404396706658127722077848929584798105441734081631117781050690508782247093552077348761058246129614848.000000
4.640000,5749226527095595637607094910074453255578761190720634443605532642554965396409328031170968451721919587044162597298653545325699833589958659990843885143493944864426034616594987594635990426305517621639036624236959147002327955751809240526388935434793435210665536043986425724694503096320.000000
4.660000,15514562999746492021828662881355552567344330078849319270290770469368678055707710325831101028130606127371020141848636404359964659841940954669532317815242406323773457457453986947912992594014470580538137113057058307148622504915030175938859351051619121140674136175265875422530286649344.000000
4.680000,-1738086468631661329315578007815173515390914813939563153205623744332193201671551165444351227664613654137038383605028349806666894379959462194996358246342310012013791607758500248648704986736941098747080820646917824815597642084777979064568804492637590031875275443864176145468463488434176.000000
4.700000,29148709975923484773032911373293226721215295255085611145417795977523715305457371518636223191135619643661612642568169110718919568761736302443737980778216204120793733502852374035850808419370951777244033956105475518125637902464105184035150026639647357253675747446528629796684591985065984.000000
4.720000,-117908434246198203097348918048556855409135960792048039457040285056552872829319970777821151177447444126672472142705788091149576934735338176742558428341399284577421080855816683444376391445355874600823035340111441405009098398533321704021474213370376691139002332679539230836204184390336512.000000
4.740000,-5073700057924313018662762233964642708457405341079477367686149523548953105482970280846440654211485669953738229369637393841877719981795771531742778671515771168965744277304375310749458890026193685664862776917479969494498143402048589750304732047272716393378358645213842335068648028829122560.000000
4.760000,126033685590961959908619509972754005323789332071551121671536227542623191066204887580209055509679505391252065432381353169936790188558089007953661369779898535986978788501218746070109005827891792963532381647702203180712311815933026933511938817345871103328900519233334421179208301876082638848.000000
4.780000,-1122581306310242840882333927004899523231191138902756559690867774191265731073872207888940298521520371451953127844635338531919240680094365829720528778436074303695767721938529817412940584125435881056785430126512765628506942104060293804519376241420570030832611231588792957786082945413893062656.000000
